metric,condition,role,view,target,audit_budget,scope,split,n_seeds,n_defined,complete,mean,sample_sd,observed_mean,observed_sample_sd,n_present,present_scores_defined,partial_seed_summary
log_loss,P_Iplus_b0p025,native,A,income_binary,,native,source_validation_person_weighted,3,3,True,0.29872708449109736,0.006658954855949054,0.29872708449109736,0.006658954855949054,3,True,False
log_loss,P_Iplus_b0p025,native,A,income_binary,,native,development_evaluation_person_weighted,3,3,True,0.31008222381751516,0.015597667763113172,0.31008222381751516,0.015597667763113172,3,True,False
log_loss,P_Iplus_b0p025,native,A,civilian_at_work,,native,source_validation,3,3,True,0.320270599323923,0.023028101799866717,0.320270599323923,0.023028101799866717,3,True,False
log_loss,P_Iplus_b0p025,native,A,civilian_at_work,,native,development_evaluation,3,3,True,0.30415872672005834,0.005204879716438664,0.30415872672005834,0.005204879716438664,3,True,False
log_loss,P_Iplus_b0p025,native,A,civilian_at_work,,native,source_validation_person_weighted,3,3,True,0.3226837700821607,0.021237794981344663,0.3226837700821607,0.021237794981344663,3,True,False
log_loss,P_Iplus_b0p025,native,A,civilian_at_work,,native,development_evaluation_person_weighted,3,3,True,0.29418511600177005,0.012950075105335315,0.29418511600177005,0.012950075105335315,3,True,False
log_loss,P_Iplus_b0p025,native,B,public_coverage,,native,source_validation,3,3,True,0.5363797657158398,0.009153342204829062,0.5363797657158398,0.009153342204829062,3,True,False
log_loss,P_Iplus_b0p025,native,B,public_coverage,,native,development_evaluation,3,3,True,0.5598023454902623,0.017459829230102853,0.5598023454902623,0.017459829230102853,3,True,False
log_loss,P_Iplus_b0p025,native,B,public_coverage,,native,source_validation_person_weighted,3,3,True,0.543916539534745,0.019506371494434988,0.543916539534745,0.019506371494434988,3,True,False
log_loss,P_Iplus_b0p025,native,B,public_coverage,,native,development_evaluation_person_weighted,3,3,True,0.5686244363166756,0.009941055139120754,0.5686244363166756,0.009941055139120754,3,True,False
log_loss,P_J_b0p025,native,A,income_binary,,native,source_validation,3,3,True,0.30444932468593355,0.007855579138320815,0.30444932468593355,0.007855579138320815,3,True,False
log_loss,P_J_b0p025,native,A,income_binary,,native,development_evaluation,3,3,True,0.29869302903935335,0.014311947768485305,0.29869302903935335,0.014311947768485305,3,True,False
log_loss,P_J_b0p025,native,A,income_binary,,native,source_validation_person_weighted,3,3,True,0.29864144203143467,0.006680406462988184,0.29864144203143467,0.006680406462988184,3,True,False
log_loss,P_J_b0p025,native,A,income_binary,,native,development_evaluation_person_weighted,3,3,True,0.3101961018076126,0.015552366596607511,0.3101961018076126,0.015552366596607511,3,True,False
log_loss,P_J_b0p025,native,A,civilian_at_work,,native,source_validation,3,3,True,0.3205970678056245,0.023030698431278928,0.3205970678056245,0.023030698431278928,3,True,False
log_loss,P_J_b0p025,native,A,civilian_at_work,,native,development_evaluation,3,3,True,0.3042630587532911,0.0057696497835001545,0.3042630587532911,0.0057696497835001545,3,True,False
log_loss,P_J_b0p025,native,A,civilian_at_work,,native,source_validation_person_weighted,3,3,True,0.3230166194954361,0.021223905685007014,0.3230166194954361,0.021223905685007014,3,True,False
log_loss,P_J_b0p025,native,A,civilian_at_work,,native,development_evaluation_person_weighted,3,3,True,0.2941013883273145,0.013504037131061675,0.2941013883273145,0.013504037131061675,3,True,False
log_loss,P_J_b0p025,native,B,public_coverage,,native,source_validation,3,3,True,0.5360178471047965,0.008852349027740111,0.5360178471047965,0.008852349027740111,3,True,False
log_loss,P_J_b0p025,native,B,public_coverage,,native,development_evaluation,3,3,True,0.559576502792502,0.01773277953961974,0.559576502792502,0.01773277953961974,3,True,False
log_loss,P_J_b0p025,native,B,public_coverage,,native,source_validation_person_weighted,3,3,True,0.5433451887385083,0.01877457804388175,0.5433451887385083,0.01877457804388175,3,True,False
log_loss,P_J_b0p025,native,B,public_coverage,,native,development_evaluation_person_weighted,3,3,True,0.5681564454392091,0.010755801847700449,0.5681564454392091,0.010755801847700449,3,True,False
log_loss,P_Iplus_b0p05,native,A,income_binary,,native,source_validation,3,3,True,0.30501454233546343,0.007923639065348728,0.30501454233546343,0.007923639065348728,3,True,False
log_loss,P_Iplus_b0p05,native,A,income_binary,,native,development_evaluation,3,3,True,0.29892695213402815,0.014203774354611554,0.29892695213402815,0.014203774354611554,3,True,False
log_loss,P_Iplus_b0p05,native,A,income_binary,,native,source_validation_person_weighted,3,3,True,0.2994002212306392,0.006402686351326816,0.2994002212306392,0.006402686351326816,3,True,False
log_loss,P_Iplus_b0p05,native,A,income_binary,,native,development_evaluation_person_weighted,3,3,True,0.3104876921299119,0.01534021772277865,0.3104876921299119,0.01534021772277865,3,True,False
log_loss,P_Iplus_b0p05,native,A,civilian_at_work,,native,source_validation,3,3,True,0.32056663859507184,0.023007481566564212,0.32056663859507184,0.023007481566564212,3,True,False
log_loss,P_Iplus_b0p05,native,A,civilian_at_work,,native,development_evaluation,3,3,True,0.304299596652188,0.00533606780491963,0.304299596652188,0.00533606780491963,3,True,False
log_loss,P_Iplus_b0p05,native,A,civilian_at_work,,native,source_validation_person_weighted,3,3,True,0.3232030258923799,0.021120751319126677,0.3232030258923799,0.021120751319126677,3,True,False
log_loss,P_Iplus_b0p05,native,A,civilian_at_work,,native,development_evaluation_person_weighted,3,3,True,0.29435980136667406,0.013083576053510793,0.29435980136667406,0.013083576053510793,3,True,False
log_loss,P_Iplus_b0p05,native,B,public_coverage,,native,source_validation,3,3,True,0.5364546247886165,0.008897683899585788,0.5364546247886165,0.008897683899585788,3,True,False
log_loss,P_Iplus_b0p05,native,B,public_coverage,,native,development_evaluation,3,3,True,0.5600489684140109,0.017953634592822627,0.5600489684140109,0.017953634592822627,3,True,False
log_loss,P_Iplus_b0p05,native,B,public_coverage,,native,source_validation_person_weighted,3,3,True,0.5442222771340943,0.018445653762367394,0.5442222771340943,0.018445653762367394,3,True,False
log_loss,P_Iplus_b0p05,native,B,public_coverage,,native,development_evaluation_person_weighted,3,3,True,0.5685710988763677,0.011123049724791622,0.5685710988763677,0.011123049724791622,3,True,False
log_loss,P_J_b0p05,native,A,income_binary,,native,source_validation,3,3,True,0.30464527012391973,0.007796106214521091,0.30464527012391973,0.007796106214521091,3,True,False
log_loss,P_J_b0p05,native,A,income_binary,,native,development_evaluation,3,3,True,0.2987292081908432,0.014303258985086878,0.2987292081908432,0.014303258985086878,3,True,False
log_loss,P_J_b0p05,native,A,income_binary,,native,source_validation_person_weighted,3,3,True,0.29885322964267946,0.006631303561500121,0.29885322964267946,0.006631303561500121,3,True,False
