left,right,comparison_family,weight,endpoint,estimate,bootstrap_se,critical_value,adjusted_low,adjusted_high,unadjusted_low,unadjusted_high,degenerate,significantly_better,significantly_worse
spectral_nlr8_L1,spectral_lin8_L1,C6_nonlinear_vs_original_rank8,unweighted,utility/same_residence,0.0010414914420346737,0.0008596149719638365,2.5758276554260826,-0.0011727285757680932,0.0032557114598374404,-0.0006336967014496071,0.002747591413672385,False,False,False
spectral_nlr8_L1,spectral_lin8_L1,C6_nonlinear_vs_original_rank8,unweighted,recovery/A/SEX,-0.001736200532586348,0.0014090829565977102,2.5758276554260826,-0.00536575538098028,0.0018933543158075844,-0.004515674531645517,0.0009750371583035104,False,False,False
spectral_nlr8_L1,spectral_lin8_L1,C6_nonlinear_vs_original_rank8,unweighted,recovery/AB/SEX,0.000574415837116149,0.0014799303823057213,2.5758276554260826,-0.0032376297697322234,0.004386461443964521,-0.0022308322589259383,0.003479803884479974,False,False,False
spectral_nlr8_L1,spectral_lin8_L1,C6_nonlinear_vs_original_rank8,unweighted,recovery/A/RAC1P,0.008622083692481075,0.0026937693552414664,2.5758276554260826,0.0016833980899108184,0.015560769295051333,0.0033033596207049745,0.013828837102588488,False,False,True
spectral_nlr8_L1,spectral_lin8_L1,C6_nonlinear_vs_original_rank8,unweighted,recovery/AB/RAC1P,0.0034048202213949144,0.0014800083021203271,2.5758276554260826,-0.0004074260934668252,0.007217066536256654,0.0006341873464426827,0.006313344856935389,False,False,False
spectral_nlr8_L1,spectral_lin8_L1,C6_nonlinear_vs_original_rank8,person_weighted,utility/same_residence,0.0013886801239372433,0.0009656937670469106,2.5422651053655363,-0.0010663694424951126,0.003843729690369599,-0.0005281339008558109,0.003228797801169242,False,False,False
spectral_nlr8_L1,spectral_lin8_L1,C6_nonlinear_vs_original_rank8,person_weighted,recovery/A/SEX,-0.0004543836187292556,0.001592728952249702,2.5422651053655363,-0.004503522856339084,0.0035947556188805734,-0.003550431570812372,0.00264709998411191,False,False,False
spectral_nlr8_L1,spectral_lin8_L1,C6_nonlinear_vs_original_rank8,person_weighted,recovery/AB/SEX,0.0016690568545172368,0.0016295549696866232,2.5422651053655363,-0.0024737038821920597,0.005811817591226533,-0.0014081914130066263,0.004886424332235372,False,False,False
spectral_nlr8_L1,spectral_lin8_L1,C6_nonlinear_vs_original_rank8,person_weighted,recovery/A/RAC1P,0.006810541919104166,0.003232009444525108,2.5422651053655363,-0.0014060829119238658,0.015027166750132197,0.0005354266491910971,0.013477408423964693,False,False,False
spectral_nlr8_L1,spectral_lin8_L1,C6_nonlinear_vs_original_rank8,person_weighted,recovery/AB/RAC1P,0.0031026827995039863,0.001664056635244939,2.5422651053655363,-0.0011277903176312087,0.007333155916639181,-0.00011695254229823391,0.00629635239662503,False,False,False
spectral_lin8_L1,spectral_lin16_L1,C3_rank8_vs_rank16,unweighted,utility/same_residence,0.0017740634887600435,0.0018623946430898403,2.5440856194457275,-0.002964027940457578,0.006512154917977665,-0.00168944185930627,0.005425937039596984,False,False,False
spectral_lin8_L1,spectral_lin16_L1,C3_rank8_vs_rank16,unweighted,recovery/A/SEX,-0.0018948202527223992,0.0021695370448248487,2.5440856194457275,-0.007414308249316078,0.003624667743871279,-0.006304791505171162,0.002376197583692818,False,False,False
