seed,role,release,target,candidate_id,family,selected,independent_selected,selected_within_family,auc_selected,fit_rows,fit_support,fit_coverage_complete,epoch,optimizer_steps,validation_log_loss,checkpoint_selected
2,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,10,120,1.231128902234151,False
2,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,15,180,1.205906381143551,False
2,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,20,240,1.201266772122219,True
2,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,25,300,1.2018591239147736,False
2,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,30,360,1.2037438078114264,False
2,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,35,420,1.2080089070718605,False
2,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,40,480,1.210775181841548,False
2,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,45,540,1.2158665264517607,False
2,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,50,600,1.2217212941949303,False
2,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,55,660,1.2266176495678314,False
2,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,60,720,1.2308633926689272,False
2,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,65,780,1.2361989480478393,False
2,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,70,840,1.2424460209972636,False
2,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,75,900,1.249001451798022,False
2,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,80,960,1.2553100648371092,False
2,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,85,1020,1.2625668839848379,False
2,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,90,1080,1.2691446220029705,False
2,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,95,1140,1.2735048742995074,False
2,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,100,1200,1.2806921786258147,False
2,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,105,1260,1.288024899998721,False
2,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,110,1320,1.2923555776079985,False
2,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,115,1380,1.2987676399240988,False
2,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,120,1440,1.3043530676148896,False
