seed,role,release,target,candidate_id,family,selected,independent_selected,selected_within_family,auc_selected,fit_rows,fit_support,fit_coverage_complete,split,class_index,support,weighted_support,prevalence,predicted_support,predicted_weight,precision,recall,f1,auroc,recall_defined,auroc_defined,original_census_code,fit_class_support,schema_coverage_complete
1,transfer,PCA16,income_binary,mlp,mlp,True,True,True,False,2048,"[1658,390]",True,validation,0,2488,2488.0,0.8181519237093061,2525,2525.0,0.9045544554455446,0.9180064308681672,0.9112307999202075,0.8903925097247984,True,True,,1658,True
1,transfer,PCA16,income_binary,mlp,mlp,True,True,True,False,2048,"[1658,390]",True,validation,1,553,553.0,0.18184807629069386,516,516.0,0.6046511627906976,0.5641952983725136,0.5837231057062675,0.8903925097247984,True,True,,390,True
1,transfer,PCA16,income_binary,mlp,mlp,True,True,True,False,2048,"[1658,390]",True,development_evaluation,0,2449,2449.0,0.8122719734660033,2547,2547.0,0.9049862583431488,0.9412004899959167,0.922738190552442,0.9095621346853912,True,True,,1658,True
1,transfer,PCA16,income_binary,mlp,mlp,True,True,True,False,2048,"[1658,390]",True,development_evaluation,1,566,566.0,0.18772802653399667,468,468.0,0.6923076923076923,0.5724381625441696,0.6266924564796905,0.909562134685391,True,True,,390,True
1,transfer,PCA16,income_binary,mlp,mlp,True,True,True,False,2048,"[1658,390]",True,validation_person_weighted,0,2488,276042.0,0.821565797110076,2525,282365.0,0.9005825792856763,0.9212112649524348,0.9107801299052484,0.8867484996231642,True,True,,1658,True
1,transfer,PCA16,income_binary,mlp,mlp,True,True,True,False,2048,"[1658,390]",True,validation_person_weighted,1,553,59953.0,0.17843420288992395,516,53630.0,0.5944620548200634,0.5317665504645306,0.5613692189852355,0.8867484996231642,True,True,,390,True
1,transfer,PCA16,income_binary,mlp,mlp,True,True,True,False,2048,"[1658,390]",True,development_evaluation_person_weighted,0,2449,286491.0,0.8086729725381274,2547,301734.0,0.8975786620003049,0.9453351065129446,0.9208381146670067,0.9052121002167349,True,True,,1658,True
1,transfer,PCA16,income_binary,mlp,mlp,True,True,True,False,2048,"[1658,390]",True,development_evaluation_person_weighted,1,566,67782.0,0.19132702746187263,468,52539.0,0.7019166714250367,0.5440677465993922,0.6129935755188205,0.9052121002167348,True,True,,390,True
1,transfer,PCA16,civilian_at_work,logistic,logistic,False,False,True,False,2048,"[671,1377]",True,validation,0,993,993.0,0.32653732324893125,687,687.0,0.9650655021834061,0.6676737160120846,0.7892857142857143,0.8843186485083081,True,True,,671,True
1,transfer,PCA16,civilian_at_work,logistic,logistic,False,False,True,False,2048,"[671,1377]",True,validation,1,2048,2048.0,0.6734626767510687,2354,2354.0,0.8598130841121495,0.98828125,0.9195820081781009,0.8843186485083082,True,True,,1377,True
1,transfer,PCA16,civilian_at_work,logistic,logistic,False,False,True,False,2048,"[671,1377]",True,development_evaluation,0,962,962.0,0.31907131011608625,692,692.0,0.9552023121387283,0.6871101871101871,0.7992744860943168,0.8951417883468542,True,True,,671,True
1,transfer,PCA16,civilian_at_work,logistic,logistic,False,False,True,False,2048,"[671,1377]",True,development_evaluation,1,2053,2053.0,0.6809286898839138,2323,2323.0,0.8704261730520878,0.9849001461276181,0.9241316270566727,0.895141788346854,True,True,,1377,True
1,transfer,PCA16,civilian_at_work,logistic,logistic,False,False,True,False,2048,"[671,1377]",True,validation_person_weighted,0,993,104940.0,0.31232607628089704,687,72384.0,0.9765694076038903,0.6736039641700019,0.797275044551217,0.8733894407261772,True,True,,671,True
1,transfer,PCA16,civilian_at_work,logistic,logistic,False,False,True,False,2048,"[671,1377]",True,validation_person_weighted,1,2048,231055.0,0.687673923719103,2354,263611.0,0.8700661201543183,0.9926597563350718,0.9273287430306509,0.8733894407261772,True,True,,1377,True
1,transfer,PCA16,civilian_at_work,logistic,logistic,False,False,True,False,2048,"[671,1377]",True,development_evaluation_person_weighted,0,962,108469.0,0.30617348767758196,692,79010.0,0.9778255916972535,0.7122588020540431,0.824177641229151,0.8913066901882083,True,True,,671,True
1,transfer,PCA16,civilian_at_work,logistic,logistic,False,False,True,False,2048,"[671,1377]",True,development_evaluation_person_weighted,1,2053,245804.0,0.693826512322418,2323,275263.0,0.8866138928951585,0.9928723698556573,0.9367394212260611,0.8913066901882082,True,True,,1377,True
1,transfer,PCA16,civilian_at_work,mlp,mlp,True,True,True,False,2048,"[671,1377]",True,validation,0,993,993.0,0.32653732324893125,747,747.0,0.9464524765729585,0.7119838872104733,0.8126436781609195,0.8974692967963243,True,True,,671,True
1,transfer,PCA16,civilian_at_work,mlp,mlp,True,True,True,False,2048,"[671,1377]",True,validation,1,2048,2048.0,0.6734626767510687,2294,2294.0,0.8753269398430689,0.98046875,0.9249193919852603,0.8974692967963243,True,True,,1377,True
1,transfer,PCA16,civilian_at_work,mlp,mlp,True,True,True,False,2048,"[671,1377]",True,development_evaluation,0,962,962.0,0.31907131011608625,752,752.0,0.9401595744680851,0.7349272349272349,0.8249708284714119,0.9018438611716741,True,True,,671,True
1,transfer,PCA16,civilian_at_work,mlp,mlp,True,True,True,False,2048,"[671,1377]",True,development_evaluation,1,2053,2053.0,0.6809286898839138,2263,2263.0,0.8873177198409191,0.9780808572820263,0.9304911955514366,0.9018436080053225,True,True,,1377,True
1,transfer,PCA16,civilian_at_work,mlp,mlp,True,True,True,False,2048,"[671,1377]",True,validation_person_weighted,0,993,104940.0,0.31232607628089704,747,77460.0,0.9526077975729409,0.7031541833428626,0.8090899122807017,0.8851029248809447,True,True,,671,True
1,transfer,PCA16,civilian_at_work,mlp,mlp,True,True,True,False,2048,"[671,1377]",True,validation_person_weighted,1,2048,231055.0,0.687673923719103,2294,258535.0,0.8795095441622991,0.9841120079634719,0.9288751812741274,0.8851029248809448,True,True,,1377,True
1,transfer,PCA16,civilian_at_work,mlp,mlp,True,True,True,False,2048,"[671,1377]",True,development_evaluation_person_weighted,0,962,108469.0,0.30617348767758196,752,83097.0,0.9586025969649927,0.7343757202518691,0.8316402701940846,0.8969592789915718,True,True,,671,True
1,transfer,PCA16,civilian_at_work,mlp,mlp,True,True,True,False,2048,"[671,1377]",True,development_evaluation_person_weighted,1,2053,245804.0,0.693826512322418,2263,271176.0,0.8937516594388883,0.9860051097622496,0.9376146079151998,0.8969592212317109,True,True,,1377,True
1,transfer,PCA16,public_coverage,logistic,logistic,False,False,True,False,2048,"[1565,483]",True,validation,0,2274,2274.0,0.7477803354159815,2913,2913.0,0.7655338139375214,0.980650835532102,0.8598419124734914,0.7277113082645037,True,True,,1565,True
1,transfer,PCA16,public_coverage,logistic,logistic,False,False,True,False,2048,"[1565,483]",True,validation,1,767,767.0,0.2522196645840184,128,128.0,0.65625,0.10951760104302477,0.1877094972067039,0.7277113082645036,True,True,,483,True
1,transfer,PCA16,public_coverage,logistic,logistic,False,False,True,False,2048,"[1565,483]",True,development_evaluation,0,2275,2275.0,0.7545605306799337,2905,2905.0,0.770051635111876,0.9832967032967033,0.8637065637065637,0.7036931986931987,True,True,,1565,True
1,transfer,PCA16,public_coverage,logistic,logistic,False,False,True,False,2048,"[1565,483]",True,development_evaluation,1,740,740.0,0.24543946932006633,110,110.0,0.6545454545454545,0.0972972972972973,0.16941176470588235,0.7036931986931987,True,True,,483,True
1,transfer,PCA16,public_coverage,logistic,logistic,False,False,True,False,2048,"[1565,483]",True,validation_person_weighted,0,2274,249374.0,0.7421955683864343,2913,322070.0,0.7590461700872481,0.9803187180700474,0.8556078985867381,0.7201615216907057,True,True,,1565,True
1,transfer,PCA16,public_coverage,logistic,logistic,False,False,True,False,2048,"[1565,483]",True,validation_person_weighted,1,767,86621.0,0.2578044316135657,128,13925.0,0.64754039497307,0.10409715888756768,0.17936069062916477,0.7201615216907056,True,True,,483,True
1,transfer,PCA16,public_coverage,logistic,logistic,False,False,True,False,2048,"[1565,483]",True,development_evaluation_person_weighted,0,2275,266128.0,0.7511947001323838,2905,341020.0,0.7678875139288018,0.9839813924126736,0.862606810859955,0.7086425103696705,True,True,,1565,True
1,transfer,PCA16,public_coverage,logistic,logistic,False,False,True,False,2048,"[1565,483]",True,development_evaluation_person_weighted,1,740,88145.0,0.2488052998676162,110,13253.0,0.6783369803063457,0.10199103749503659,0.17732105169727214,0.7086425103696703,True,True,,483,True
1,transfer,PCA16,public_coverage,mlp,mlp,True,True,True,False,2048,"[1565,483]",True,validation,0,2274,2274.0,0.7477803354159815,2832,2832.0,0.7793079096045198,0.9705364995602462,0.8644731688209949,0.7454258731147063,True,True,,1565,True
1,transfer,PCA16,public_coverage,mlp,mlp,True,True,True,False,2048,"[1565,483]",True,validation,1,767,767.0,0.2522196645840184,209,209.0,0.6794258373205742,0.18513689700130379,0.29098360655737704,0.7454258731147063,True,True,,483,True
1,transfer,PCA16,public_coverage,mlp,mlp,True,True,True,False,2048,"[1565,483]",True,development_evaluation,0,2275,2275.0,0.7545605306799337,2843,2843.0,0.7791065775589167,0.9736263736263736,0.8655724892536147,0.7175304425304425,True,True,,1565,True
1,transfer,PCA16,public_coverage,mlp,mlp,True,True,True,False,2048,"[1565,483]",True,development_evaluation,1,740,740.0,0.24543946932006633,172,172.0,0.6511627906976745,0.15135135135135136,0.24561403508771928,0.7175304425304424,True,True,,483,True
1,transfer,PCA16,public_coverage,mlp,mlp,True,True,True,False,2048,"[1565,483]",True,validation_person_weighted,0,2274,249374.0,0.7421955683864343,2832,315490.0,0.7676661700846302,0.971195874469672,0.8575196861545434,0.735260444596673,True,True,,1565,True
1,transfer,PCA16,public_coverage,mlp,mlp,True,True,True,False,2048,"[1565,483]",True,validation_person_weighted,1,767,86621.0,0.2578044316135657,209,20505.0,0.649695196293587,0.15379642350007505,0.2487164647237832,0.735260444596673,True,True,,483,True
1,transfer,PCA16,public_coverage,mlp,mlp,True,True,True,False,2048,"[1565,483]",True,development_evaluation_person_weighted,0,2275,266128.0,0.7511947001323838,2843,333793.0,0.7760468314194725,0.9733624421331089,0.8635770376432897,0.7151625382199946,True,True,,1565,True
1,transfer,PCA16,public_coverage,mlp,mlp,True,True,True,False,2048,"[1565,483]",True,development_evaluation_person_weighted,1,740,88145.0,0.2488052998676162,172,20480.0,0.653857421875,0.15192013160133871,0.24655466052934408,0.7151625382199946,True,True,,483,True
1,audit,PCA16,SEX,logistic,logistic,False,False,True,False,3021,"[1574,1447]",True,validation,0,1548,1548.0,0.5222672064777328,1762,1762.0,0.5947786606129398,0.6770025839793282,0.6332326283987916,0.6206630297522592,True,True,1,1574,True
1,audit,PCA16,SEX,logistic,logistic,False,False,True,False,3021,"[1574,1447]",True,validation,1,1416,1416.0,0.4777327935222672,1202,1202.0,0.5840266222961731,0.4957627118644068,0.5362872421695951,0.6206630297522592,True,True,2,1447,True
1,audit,PCA16,SEX,logistic,logistic,False,False,True,False,3021,"[1574,1447]",True,development_evaluation,0,1579,1579.0,0.523714759535655,1815,1815.0,0.5972451790633608,0.6865104496516783,0.63877430760165,0.6221406129544985,True,True,1,1574,True
1,audit,PCA16,SEX,logistic,logistic,False,False,True,False,3021,"[1574,1447]",True,development_evaluation,1,1436,1436.0,0.47628524046434495,1200,1200.0,0.5875,0.4909470752089137,0.5349013657056145,0.6221406129544985,True,True,2,1447,True
1,audit,PCA16,SEX,logistic,logistic,False,False,True,False,3021,"[1574,1447]",True,validation_person_weighted,0,1548,177866.0,0.5236080814146892,1762,213092.0,0.5904961237399808,0.7074426815692713,0.6437008578926636,0.614772225212178,True,True,1,1574,True
1,audit,PCA16,SEX,logistic,logistic,False,False,True,False,3021,"[1574,1447]",True,validation_person_weighted,1,1416,161827.0,0.4763919185853109,1202,126601.0,0.588976390391861,0.46076983445284164,0.5170441149957702,0.614772225212178,True,True,2,1447,True
1,audit,PCA16,SEX,logistic,logistic,False,False,True,False,3021,"[1574,1447]",True,development_evaluation_person_weighted,0,1579,188726.0,0.5327134723786459,1815,225063.0,0.5961708499397946,0.7109566249483378,0.6485237645273315,0.6132849945147507,True,True,1,1574,True
1,audit,PCA16,SEX,logistic,logistic,False,False,True,False,3021,"[1574,1447]",True,development_evaluation_person_weighted,1,1436,165547.0,0.46728652762135414,1200,129210.0,0.5778190542527668,0.4509897491346868,0.5065867816540405,0.6132849945147507,True,True,2,1447,True
1,audit,PCA16,SEX,mlp_0,mlp,True,True,True,True,3021,"[1574,1447]",True,validation,0,1548,1548.0,0.5222672064777328,1808,1808.0,0.6039823008849557,0.7054263565891473,0.6507747318235996,0.6396222481350092,True,True,1,1574,True
1,audit,PCA16,SEX,mlp_0,mlp,True,True,True,True,3021,"[1574,1447]",True,validation,1,1416,1416.0,0.4777327935222672,1156,1156.0,0.6055363321799307,0.4943502824858757,0.5443234836702955,0.6396222481350093,True,True,2,1447,True
1,audit,PCA16,SEX,mlp_0,mlp,True,True,True,True,3021,"[1574,1447]",True,development_evaluation,0,1579,1579.0,0.523714759535655,1829,1829.0,0.6052487698195735,0.7010766307789741,0.6496478873239436,0.6453253090263751,True,True,1,1574,True
1,audit,PCA16,SEX,mlp_0,mlp,True,True,True,True,3021,"[1574,1447]",True,development_evaluation,1,1436,1436.0,0.47628524046434495,1186,1186.0,0.6020236087689713,0.4972144846796657,0.5446224256292906,0.645325309026375,True,True,2,1447,True
1,audit,PCA16,SEX,mlp_0,mlp,True,True,True,True,3021,"[1574,1447]",True,validation_person_weighted,0,1548,177866.0,0.5236080814146892,1808,216112.0,0.599170800325757,0.7280087256698863,0.6573361964373645,0.636870876971219,True,True,1,1574,True
1,audit,PCA16,SEX,mlp_0,mlp,True,True,True,True,3021,"[1574,1447]",True,validation_person_weighted,1,1416,161827.0,0.4763919185853109,1156,123581.0,0.6085320558985604,0.46471231623894654,0.5269859289157978,0.636870876971219,True,True,2,1447,True
1,audit,PCA16,SEX,mlp_0,mlp,True,True,True,True,3021,"[1574,1447]",True,development_evaluation_person_weighted,0,1579,188726.0,0.5327134723786459,1829,223357.0,0.603334572008041,0.7140457594608056,0.6540381428013289,0.6303006066059397,True,True,1,1574,True
1,audit,PCA16,SEX,mlp_0,mlp,True,True,True,True,3021,"[1574,1447]",True,development_evaluation_person_weighted,1,1436,165547.0,0.46728652762135414,1186,130916.0,0.5877738397140151,0.4648166381752614,0.5191136836637287,0.6303006066059398,True,True,2,1447,True
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,validation,0,1548,1548.0,0.5222672064777328,1724,1724.0,0.6049883990719258,0.6737726098191215,0.6375305623471883,0.6356039412984132,True,True,1,1574,True
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,validation,1,1416,1416.0,0.4777327935222672,1240,1240.0,0.592741935483871,0.5190677966101694,0.5534638554216867,0.6356034850873735,True,True,2,1447,True
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,development_evaluation,0,1579,1579.0,0.523714759535655,1765,1765.0,0.6090651558073654,0.6808106396453452,0.6429425837320574,0.64658950783349,True,True,1,1574,True
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,development_evaluation,1,1436,1436.0,0.47628524046434495,1250,1250.0,0.5968,0.5194986072423399,0.5554728220402085,0.6465901693713274,True,True,2,1447,True
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,validation_person_weighted,0,1548,177866.0,0.5236080814146892,1724,206560.0,0.5988962044926414,0.6955123519953224,0.6435985079052926,0.6312763373740031,True,True,1,1574,True
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,validation_person_weighted,1,1416,161827.0,0.4763919185853109,1240,133133.0,0.5932037886925104,0.488021158397548,0.5354963384865744,0.631274916647896,True,True,2,1447,True
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,development_evaluation_person_weighted,0,1579,188726.0,0.5327134723786459,1765,218483.0,0.6074294109839209,0.7032046458887488,0.6518176169976597,0.6359060269206173,True,True,1,1574,True
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,development_evaluation_person_weighted,1,1436,165547.0,0.46728652762135414,1250,135790.0,0.587502761617203,0.4818994001703444,0.5294869199600447,0.6359062925639248,True,True,2,1447,True
1,audit,PCA16,SEX,hist_gb_20,histgb,False,False,False,False,3021,"[1574,1447]",True,validation,0,1548,1548.0,0.5222672064777328,1564,1564.0,0.590153452685422,0.5962532299741602,0.5931876606683805,0.6152804238018073,True,True,1,1574,True
1,audit,PCA16,SEX,hist_gb_20,histgb,False,False,False,False,3021,"[1574,1447]",True,validation,1,1416,1416.0,0.4777327935222672,1400,1400.0,0.5535714285714286,0.547316384180791,0.5504261363636364,0.6152804238018074,True,True,2,1447,True
1,audit,PCA16,SEX,hist_gb_20,histgb,False,False,False,False,3021,"[1574,1447]",True,development_evaluation,0,1579,1579.0,0.523714759535655,1588,1588.0,0.603904282115869,0.6073464217859404,0.6056204610041048,0.6241011905916971,True,True,1,1574,True
1,audit,PCA16,SEX,hist_gb_20,histgb,False,False,False,False,3021,"[1574,1447]",True,development_evaluation,1,1436,1436.0,0.47628524046434495,1427,1427.0,0.5655220742817099,0.5619777158774373,0.5637443241355222,0.6241011905916971,True,True,2,1447,True
1,audit,PCA16,SEX,hist_gb_20,histgb,False,False,False,False,3021,"[1574,1447]",True,validation_person_weighted,0,1548,177866.0,0.5236080814146892,1564,184498.0,0.5866567659270019,0.6085311414210698,0.5973937808391562,0.613382244492063,True,True,1,1574,True
1,audit,PCA16,SEX,hist_gb_20,histgb,False,False,False,False,3021,"[1574,1447]",True,validation_person_weighted,1,1416,161827.0,0.4763919185853109,1400,155195.0,0.551345081993621,0.5287498377897384,0.5398111172095312,0.613382244492063,True,True,2,1447,True
1,audit,PCA16,SEX,hist_gb_20,histgb,False,False,False,False,3021,"[1574,1447]",True,development_evaluation_person_weighted,0,1579,188726.0,0.5327134723786459,1588,191413.0,0.600319727500222,0.6088668228013099,0.6045630677199656,0.6075619086660548,True,True,1,1574,True
1,audit,PCA16,SEX,hist_gb_20,histgb,False,False,False,False,3021,"[1574,1447]",True,development_evaluation_person_weighted,1,1436,165547.0,0.46728652762135414,1427,162860.0,0.5467456711285766,0.5378714202009097,0.5422722414564854,0.6075619086660546,True,True,2,1447,True
