left,right,family,weight,endpoint,seed,estimate,sign
dax8_C1_b010,dax8_L1_b010,coalition_vs_local,unweighted,recovery/A/SEX,1,-0.0,0
dax8_C1_b010,dax8_L1_b010,coalition_vs_local,unweighted,recovery/A/SEX,2,-0.0,0
dax8_C1_b010,dax8_L1_b010,coalition_vs_local,unweighted,recovery/AB/SEX,0,-0.0,0
dax8_C1_b010,dax8_L1_b010,coalition_vs_local,unweighted,recovery/AB/SEX,1,-0.0,0
dax8_C1_b010,dax8_L1_b010,coalition_vs_local,unweighted,recovery/AB/SEX,2,-0.0,0
dax8_C1_b010,dax8_L1_b010,coalition_vs_local,unweighted,recovery/A/RAC1P,0,-0.0,0
dax8_C1_b010,dax8_L1_b010,coalition_vs_local,unweighted,recovery/A/RAC1P,1,-0.0,0
dax8_C1_b010,dax8_L1_b010,coalition_vs_local,unweighted,recovery/A/RAC1P,2,-0.0,0
dax8_C1_b010,dax8_L1_b010,coalition_vs_local,unweighted,recovery/AB/RAC1P,0,-0.0,0
dax8_C1_b010,dax8_L1_b010,coalition_vs_local,unweighted,recovery/AB/RAC1P,1,-0.0,0
dax8_C1_b010,dax8_L1_b010,coalition_vs_local,unweighted,recovery/AB/RAC1P,2,-0.0,0
dax8_C1_b010,dax8_L1_b010,coalition_vs_local,person_weighted,utility/same_residence,0,0.0,0
dax8_C1_b010,dax8_L1_b010,coalition_vs_local,person_weighted,utility/same_residence,1,0.0,0
dax8_C1_b010,dax8_L1_b010,coalition_vs_local,person_weighted,utility/same_residence,2,0.0,0
dax8_C1_b010,dax8_L1_b010,coalition_vs_local,person_weighted,recovery/A/SEX,0,-0.0,0
dax8_C1_b010,dax8_L1_b010,coalition_vs_local,person_weighted,recovery/A/SEX,1,-0.0,0
dax8_C1_b010,dax8_L1_b010,coalition_vs_local,person_weighted,recovery/A/SEX,2,-0.0,0
dax8_C1_b010,dax8_L1_b010,coalition_vs_local,person_weighted,recovery/AB/SEX,0,-0.0,0
dax8_C1_b010,dax8_L1_b010,coalition_vs_local,person_weighted,recovery/AB/SEX,1,-0.0,0
dax8_C1_b010,dax8_L1_b010,coalition_vs_local,person_weighted,recovery/AB/SEX,2,-0.0,0
dax8_C1_b010,dax8_L1_b010,coalition_vs_local,person_weighted,recovery/A/RAC1P,0,-0.0,0
dax8_C1_b010,dax8_L1_b010,coalition_vs_local,person_weighted,recovery/A/RAC1P,1,-0.0,0
dax8_C1_b010,dax8_L1_b010,coalition_vs_local,person_weighted,recovery/A/RAC1P,2,-0.0,0
dax8_C1_b010,dax8_L1_b010,coalition_vs_local,person_weighted,recovery/AB/RAC1P,0,-0.0,0
dax8_C1_b010,dax8_L1_b010,coalition_vs_local,person_weighted,recovery/AB/RAC1P,1,-0.0,0
dax8_C1_b010,dax8_L1_b010,coalition_vs_local,person_weighted,recovery/AB/RAC1P,2,-0.0,0
dax8_C1_b010,dax8_L2_b010,coalition_vs_local,unweighted,utility/same_residence,0,0.0,0
dax8_C1_b010,dax8_L2_b010,coalition_vs_local,unweighted,utility/same_residence,1,0.0,0
dax8_C1_b010,dax8_L2_b010,coalition_vs_local,unweighted,utility/same_residence,2,0.0,0
dax8_C1_b010,dax8_L2_b010,coalition_vs_local,unweighted,recovery/A/SEX,0,-0.0,0
dax8_C1_b010,dax8_L2_b010,coalition_vs_local,unweighted,recovery/A/SEX,1,-0.0,0
dax8_C1_b010,dax8_L2_b010,coalition_vs_local,unweighted,recovery/A/SEX,2,-0.0,0
dax8_C1_b010,dax8_L2_b010,coalition_vs_local,unweighted,recovery/AB/SEX,0,-0.0,0
dax8_C1_b010,dax8_L2_b010,coalition_vs_local,unweighted,recovery/AB/SEX,1,-0.0,0
dax8_C1_b010,dax8_L2_b010,coalition_vs_local,unweighted,recovery/AB/SEX,2,-0.0,0
dax8_C1_b010,dax8_L2_b010,coalition_vs_local,unweighted,recovery/A/RAC1P,0,-0.0,0
dax8_C1_b010,dax8_L2_b010,coalition_vs_local,unweighted,recovery/A/RAC1P,1,-0.0,0
dax8_C1_b010,dax8_L2_b010,coalition_vs_local,unweighted,recovery/A/RAC1P,2,-0.0,0
dax8_C1_b010,dax8_L2_b010,coalition_vs_local,unweighted,recovery/AB/RAC1P,0,-0.0,0
dax8_C1_b010,dax8_L2_b010,coalition_vs_local,unweighted,recovery/AB/RAC1P,1,-0.0,0
dax8_C1_b010,dax8_L2_b010,coalition_vs_local,unweighted,recovery/AB/RAC1P,2,-0.0,0
dax8_C1_b010,dax8_L2_b010,coalition_vs_local,person_weighted,utility/same_residence,0,0.0,0
dax8_C1_b010,dax8_L2_b010,coalition_vs_local,person_weighted,utility/same_residence,1,0.0,0
dax8_C1_b010,dax8_L2_b010,coalition_vs_local,person_weighted,utility/same_residence,2,0.0,0
dax8_C1_b010,dax8_L2_b010,coalition_vs_local,person_weighted,recovery/A/SEX,0,-0.0,0
dax8_C1_b010,dax8_L2_b010,coalition_vs_local,person_weighted,recovery/A/SEX,1,-0.0,0
dax8_C1_b010,dax8_L2_b010,coalition_vs_local,person_weighted,recovery/A/SEX,2,-0.0,0
dax8_C1_b010,dax8_L2_b010,coalition_vs_local,person_weighted,recovery/AB/SEX,0,-0.0,0
dax8_C1_b010,dax8_L2_b010,coalition_vs_local,person_weighted,recovery/AB/SEX,1,-0.0,0
dax8_C1_b010,dax8_L2_b010,coalition_vs_local,person_weighted,recovery/AB/SEX,2,-0.0,0
dax8_C1_b010,dax8_L2_b010,coalition_vs_local,person_weighted,recovery/A/RAC1P,0,-0.0,0
dax8_C1_b010,dax8_L2_b010,coalition_vs_local,person_weighted,recovery/A/RAC1P,1,-0.0,0
dax8_C1_b010,dax8_L2_b010,coalition_vs_local,person_weighted,recovery/A/RAC1P,2,-0.0,0
dax8_C1_b010,dax8_L2_b010,coalition_vs_local,person_weighted,recovery/AB/RAC1P,0,-0.0,0
dax8_C1_b010,dax8_L2_b010,coalition_vs_local,person_weighted,recovery/AB/RAC1P,1,-0.0,0
dax8_C1_b010,dax8_L2_b010,coalition_vs_local,person_weighted,recovery/AB/RAC1P,2,-0.0,0
dax8_C1_b030,dax8_L1_b030,coalition_vs_local,unweighted,utility/same_residence,0,0.0,0
dax8_C1_b030,dax8_L1_b030,coalition_vs_local,unweighted,utility/same_residence,1,0.0,0
dax8_C1_b030,dax8_L1_b030,coalition_vs_local,unweighted,utility/same_residence,2,0.0,0
dax8_C1_b030,dax8_L1_b030,coalition_vs_local,unweighted,recovery/A/SEX,0,-0.0,0
dax8_C1_b030,dax8_L1_b030,coalition_vs_local,unweighted,recovery/A/SEX,1,-0.0,0
dax8_C1_b030,dax8_L1_b030,coalition_vs_local,unweighted,recovery/A/SEX,2,-0.0,0
dax8_C1_b030,dax8_L1_b030,coalition_vs_local,unweighted,recovery/AB/SEX,0,-0.0,0
dax8_C1_b030,dax8_L1_b030,coalition_vs_local,unweighted,recovery/AB/SEX,1,-0.0,0
dax8_C1_b030,dax8_L1_b030,coalition_vs_local,unweighted,recovery/AB/SEX,2,-0.0,0
dax8_C1_b030,dax8_L1_b030,coalition_vs_local,unweighted,recovery/A/RAC1P,0,-0.0,0
dax8_C1_b030,dax8_L1_b030,coalition_vs_local,unweighted,recovery/A/RAC1P,1,-0.0,0
dax8_C1_b030,dax8_L1_b030,coalition_vs_local,unweighted,recovery/A/RAC1P,2,-0.0,0
dax8_C1_b030,dax8_L1_b030,coalition_vs_local,unweighted,recovery/AB/RAC1P,0,-0.0,0
dax8_C1_b030,dax8_L1_b030,coalition_vs_local,unweighted,recovery/AB/RAC1P,1,-0.0,0
dax8_C1_b030,dax8_L1_b030,coalition_vs_local,unweighted,recovery/AB/RAC1P,2,-0.0,0
dax8_C1_b030,dax8_L1_b030,coalition_vs_local,person_weighted,utility/same_residence,0,0.0,0
dax8_C1_b030,dax8_L1_b030,coalition_vs_local,person_weighted,utility/same_residence,1,0.0,0
dax8_C1_b030,dax8_L1_b030,coalition_vs_local,person_weighted,utility/same_residence,2,0.0,0
dax8_C1_b030,dax8_L1_b030,coalition_vs_local,person_weighted,recovery/A/SEX,0,-0.0,0
dax8_C1_b030,dax8_L1_b030,coalition_vs_local,person_weighted,recovery/A/SEX,1,-0.0,0
dax8_C1_b030,dax8_L1_b030,coalition_vs_local,person_weighted,recovery/A/SEX,2,-0.0,0
dax8_C1_b030,dax8_L1_b030,coalition_vs_local,person_weighted,recovery/AB/SEX,0,-0.0,0
dax8_C1_b030,dax8_L1_b030,coalition_vs_local,person_weighted,recovery/AB/SEX,1,-0.0,0
dax8_C1_b030,dax8_L1_b030,coalition_vs_local,person_weighted,recovery/AB/SEX,2,-0.0,0
dax8_C1_b030,dax8_L1_b030,coalition_vs_local,person_weighted,recovery/A/RAC1P,0,-0.0,0
dax8_C1_b030,dax8_L1_b030,coalition_vs_local,person_weighted,recovery/A/RAC1P,1,-0.0,0
dax8_C1_b030,dax8_L1_b030,coalition_vs_local,person_weighted,recovery/A/RAC1P,2,-0.0,0
dax8_C1_b030,dax8_L1_b030,coalition_vs_local,person_weighted,recovery/AB/RAC1P,0,-0.0,0
dax8_C1_b030,dax8_L1_b030,coalition_vs_local,person_weighted,recovery/AB/RAC1P,1,-0.0,0
dax8_C1_b030,dax8_L1_b030,coalition_vs_local,person_weighted,recovery/AB/RAC1P,2,-0.0,0
dax8_C1_b030,dax8_L2_b030,coalition_vs_local,unweighted,utility/same_residence,0,0.0,0
dax8_C1_b030,dax8_L2_b030,coalition_vs_local,unweighted,utility/same_residence,1,0.0,0
dax8_C1_b030,dax8_L2_b030,coalition_vs_local,unweighted,utility/same_residence,2,0.0,0
dax8_C1_b030,dax8_L2_b030,coalition_vs_local,unweighted,recovery/A/SEX,0,-0.0,0
dax8_C1_b030,dax8_L2_b030,coalition_vs_local,unweighted,recovery/A/SEX,1,-0.0,0
dax8_C1_b030,dax8_L2_b030,coalition_vs_local,unweighted,recovery/A/SEX,2,-0.0,0
dax8_C1_b030,dax8_L2_b030,coalition_vs_local,unweighted,recovery/AB/SEX,0,-0.0,0
dax8_C1_b030,dax8_L2_b030,coalition_vs_local,unweighted,recovery/AB/SEX,1,-0.0,0
dax8_C1_b030,dax8_L2_b030,coalition_vs_local,unweighted,recovery/AB/SEX,2,-0.0,0
dax8_C1_b030,dax8_L2_b030,coalition_vs_local,unweighted,recovery/A/RAC1P,0,-0.0,0
dax8_C1_b030,dax8_L2_b030,coalition_vs_local,unweighted,recovery/A/RAC1P,1,-0.0,0
dax8_C1_b030,dax8_L2_b030,coalition_vs_local,unweighted,recovery/A/RAC1P,2,-0.0,0
dax8_C1_b030,dax8_L2_b030,coalition_vs_local,unweighted,recovery/AB/RAC1P,0,-0.0,0
dax8_C1_b030,dax8_L2_b030,coalition_vs_local,unweighted,recovery/AB/RAC1P,1,-0.0,0
dax8_C1_b030,dax8_L2_b030,coalition_vs_local,unweighted,recovery/AB/RAC1P,2,-0.0,0
dax8_C1_b030,dax8_L2_b030,coalition_vs_local,person_weighted,utility/same_residence,0,0.0,0
dax8_C1_b030,dax8_L2_b030,coalition_vs_local,person_weighted,utility/same_residence,1,0.0,0
dax8_C1_b030,dax8_L2_b030,coalition_vs_local,person_weighted,utility/same_residence,2,0.0,0
dax8_C1_b030,dax8_L2_b030,coalition_vs_local,person_weighted,recovery/A/SEX,0,-0.0,0
dax8_C1_b030,dax8_L2_b030,coalition_vs_local,person_weighted,recovery/A/SEX,1,-0.0,0
dax8_C1_b030,dax8_L2_b030,coalition_vs_local,person_weighted,recovery/A/SEX,2,-0.0,0
dax8_C1_b030,dax8_L2_b030,coalition_vs_local,person_weighted,recovery/AB/SEX,0,-0.0,0
dax8_C1_b030,dax8_L2_b030,coalition_vs_local,person_weighted,recovery/AB/SEX,1,-0.0,0
dax8_C1_b030,dax8_L2_b030,coalition_vs_local,person_weighted,recovery/AB/SEX,2,-0.0,0
dax8_C1_b030,dax8_L2_b030,coalition_vs_local,person_weighted,recovery/A/RAC1P,0,-0.0,0
dax8_C1_b030,dax8_L2_b030,coalition_vs_local,person_weighted,recovery/A/RAC1P,1,-0.0,0
dax8_C1_b030,dax8_L2_b030,coalition_vs_local,person_weighted,recovery/A/RAC1P,2,-0.0,0
dax8_C1_b030,dax8_L2_b030,coalition_vs_local,person_weighted,recovery/AB/RAC1P,0,-0.0,0
dax8_C1_b030,dax8_L2_b030,coalition_vs_local,person_weighted,recovery/AB/RAC1P,1,-0.0,0
dax8_C1_b030,dax8_L2_b030,coalition_vs_local,person_weighted,recovery/AB/RAC1P,2,-0.0,0
dax8_C1_b100,dax8_L1_b100,coalition_vs_local,unweighted,utility/same_residence,0,0.002232731480500516,1
dax8_C1_b100,dax8_L1_b100,coalition_vs_local,unweighted,utility/same_residence,1,0.005964672496165502,1
dax8_C1_b100,dax8_L1_b100,coalition_vs_local,unweighted,utility/same_residence,2,0.00110462907112302,1
dax8_C1_b100,dax8_L1_b100,coalition_vs_local,unweighted,recovery/A/SEX,0,-0.004105866517300827,-1
dax8_C1_b100,dax8_L1_b100,coalition_vs_local,unweighted,recovery/A/SEX,1,-0.018437779635436802,-1
dax8_C1_b100,dax8_L1_b100,coalition_vs_local,unweighted,recovery/A/SEX,2,-0.0017752649365334605,-1
dax8_C1_b100,dax8_L1_b100,coalition_vs_local,unweighted,recovery/AB/SEX,0,-0.001249680318151647,-1
dax8_C1_b100,dax8_L1_b100,coalition_vs_local,unweighted,recovery/AB/SEX,1,-0.018324856431687353,-1
dax8_C1_b100,dax8_L1_b100,coalition_vs_local,unweighted,recovery/AB/SEX,2,-0.0007443694294960723,-1
dax8_C1_b100,dax8_L1_b100,coalition_vs_local,unweighted,recovery/A/RAC1P,0,-0.0,0
dax8_C1_b100,dax8_L1_b100,coalition_vs_local,unweighted,recovery/A/RAC1P,1,-0.03816648879258766,-1
dax8_C1_b100,dax8_L1_b100,coalition_vs_local,unweighted,recovery/A/RAC1P,2,-0.006336012653012091,-1
dax8_C1_b100,dax8_L1_b100,coalition_vs_local,unweighted,recovery/AB/RAC1P,0,-0.0119414254527479,-1
dax8_C1_b100,dax8_L1_b100,coalition_vs_local,unweighted,recovery/AB/RAC1P,1,-0.03366737604582437,-1
dax8_C1_b100,dax8_L1_b100,coalition_vs_local,unweighted,recovery/AB/RAC1P,2,-0.00013876241666732625,-1
dax8_C1_b100,dax8_L1_b100,coalition_vs_local,person_weighted,utility/same_residence,0,0.0013519638415714907,1
dax8_C1_b100,dax8_L1_b100,coalition_vs_local,person_weighted,utility/same_residence,1,0.0036457488456189124,1
dax8_C1_b100,dax8_L1_b100,coalition_vs_local,person_weighted,utility/same_residence,2,0.0019146442748330106,1
dax8_C1_b100,dax8_L1_b100,coalition_vs_local,person_weighted,recovery/A/SEX,0,-0.006729021611063479,-1
dax8_C1_b100,dax8_L1_b100,coalition_vs_local,person_weighted,recovery/A/SEX,1,-0.019055785311778428,-1
dax8_C1_b100,dax8_L1_b100,coalition_vs_local,person_weighted,recovery/A/SEX,2,-0.0007357773785052757,-1
dax8_C1_b100,dax8_L1_b100,coalition_vs_local,person_weighted,recovery/AB/SEX,0,-0.0034901342677837732,-1
dax8_C1_b100,dax8_L1_b100,coalition_vs_local,person_weighted,recovery/AB/SEX,1,-0.019583355203871222,-1
dax8_C1_b100,dax8_L1_b100,coalition_vs_local,person_weighted,recovery/AB/SEX,2,-0.0015219522045182288,-1
dax8_C1_b100,dax8_L1_b100,coalition_vs_local,person_weighted,recovery/A/RAC1P,0,-0.0,0
dax8_C1_b100,dax8_L1_b100,coalition_vs_local,person_weighted,recovery/A/RAC1P,1,-0.02881091042703665,-1
dax8_C1_b100,dax8_L1_b100,coalition_vs_local,person_weighted,recovery/A/RAC1P,2,-0.008777819993740499,-1
dax8_C1_b100,dax8_L1_b100,coalition_vs_local,person_weighted,recovery/AB/RAC1P,0,-0.00797620807506183,-1
dax8_C1_b100,dax8_L1_b100,coalition_vs_local,person_weighted,recovery/AB/RAC1P,1,-0.029122793857446982,-1
dax8_C1_b100,dax8_L1_b100,coalition_vs_local,person_weighted,recovery/AB/RAC1P,2,-0.005804351582166856,-1
dax8_C1_b100,dax8_L2_b100,coalition_vs_local,unweighted,utility/same_residence,0,0.0019124327821042897,1
dax8_C1_b100,dax8_L2_b100,coalition_vs_local,unweighted,utility/same_residence,1,-0.001536103182169124,-1
dax8_C1_b100,dax8_L2_b100,coalition_vs_local,unweighted,utility/same_residence,2,-0.0003230993771057289,-1
dax8_C1_b100,dax8_L2_b100,coalition_vs_local,unweighted,recovery/A/SEX,0,0.001339468698055124,1
dax8_C1_b100,dax8_L2_b100,coalition_vs_local,unweighted,recovery/A/SEX,1,-0.0026925891519271605,-1
dax8_C1_b100,dax8_L2_b100,coalition_vs_local,unweighted,recovery/A/SEX,2,-0.003286954474695958,-1
dax8_C1_b100,dax8_L2_b100,coalition_vs_local,unweighted,recovery/AB/SEX,0,0.0026025351205235525,1
dax8_C1_b100,dax8_L2_b100,coalition_vs_local,unweighted,recovery/AB/SEX,1,-0.005111960013602257,-1
dax8_C1_b100,dax8_L2_b100,coalition_vs_local,unweighted,recovery/AB/SEX,2,-0.0004114387801998909,-1
dax8_C1_b100,dax8_L2_b100,coalition_vs_local,unweighted,recovery/A/RAC1P,0,-0.0,0
dax8_C1_b100,dax8_L2_b100,coalition_vs_local,unweighted,recovery/A/RAC1P,1,0.0023951973321996167,1
dax8_C1_b100,dax8_L2_b100,coalition_vs_local,unweighted,recovery/A/RAC1P,2,-0.00038710655385054693,-1
dax8_C1_b100,dax8_L2_b100,coalition_vs_local,unweighted,recovery/AB/RAC1P,0,-0.0,0
dax8_C1_b100,dax8_L2_b100,coalition_vs_local,unweighted,recovery/AB/RAC1P,1,-0.0004908788276578591,-1
dax8_C1_b100,dax8_L2_b100,coalition_vs_local,unweighted,recovery/AB/RAC1P,2,-0.0013448558587223491,-1
dax8_C1_b100,dax8_L2_b100,coalition_vs_local,person_weighted,utility/same_residence,0,0.004360160340877051,1
dax8_C1_b100,dax8_L2_b100,coalition_vs_local,person_weighted,utility/same_residence,1,-0.0021596636331954744,-1
dax8_C1_b100,dax8_L2_b100,coalition_vs_local,person_weighted,utility/same_residence,2,8.08930484735293e-05,1
dax8_C1_b100,dax8_L2_b100,coalition_vs_local,person_weighted,recovery/A/SEX,0,0.00025161351893854267,1
dax8_C1_b100,dax8_L2_b100,coalition_vs_local,person_weighted,recovery/A/SEX,1,-0.003275746578841554,-1
dax8_C1_b100,dax8_L2_b100,coalition_vs_local,person_weighted,recovery/A/SEX,2,0.0008831956672300523,1
dax8_C1_b100,dax8_L2_b100,coalition_vs_local,person_weighted,recovery/AB/SEX,0,0.0031418383494161706,1
dax8_C1_b100,dax8_L2_b100,coalition_vs_local,person_weighted,recovery/AB/SEX,1,-0.0031690984731017613,-1
dax8_C1_b100,dax8_L2_b100,coalition_vs_local,person_weighted,recovery/AB/SEX,2,0.0005766015073906949,1
dax8_C1_b100,dax8_L2_b100,coalition_vs_local,person_weighted,recovery/A/RAC1P,0,-0.0,0
dax8_C1_b100,dax8_L2_b100,coalition_vs_local,person_weighted,recovery/A/RAC1P,1,0.0025503094040739693,1
dax8_C1_b100,dax8_L2_b100,coalition_vs_local,person_weighted,recovery/A/RAC1P,2,0.0008254407348780024,1
dax8_C1_b100,dax8_L2_b100,coalition_vs_local,person_weighted,recovery/AB/RAC1P,0,-0.0,0
dax8_C1_b100,dax8_L2_b100,coalition_vs_local,person_weighted,recovery/AB/RAC1P,1,0.0006922928684820473,1
dax8_C1_b100,dax8_L2_b100,coalition_vs_local,person_weighted,recovery/AB/RAC1P,2,-0.00141549567125554,-1
dax8_C1_b300,dax8_L1_b300,coalition_vs_local,unweighted,utility/same_residence,0,-0.00017350908752233885,-1
dax8_C1_b300,dax8_L1_b300,coalition_vs_local,unweighted,utility/same_residence,1,-0.0005376353781413323,-1
dax8_C1_b300,dax8_L1_b300,coalition_vs_local,unweighted,utility/same_residence,2,0.003219364585922979,1
dax8_C1_b300,dax8_L1_b300,coalition_vs_local,unweighted,recovery/A/SEX,0,-0.0013172175632041316,-1
dax8_C1_b300,dax8_L1_b300,coalition_vs_local,unweighted,recovery/A/SEX,1,-0.005125934835322976,-1
dax8_C1_b300,dax8_L1_b300,coalition_vs_local,unweighted,recovery/A/SEX,2,-0.0026624225901931142,-1
dax8_C1_b300,dax8_L1_b300,coalition_vs_local,unweighted,recovery/AB/SEX,0,-0.0012357331541430483,-1
dax8_C1_b300,dax8_L1_b300,coalition_vs_local,unweighted,recovery/AB/SEX,1,-0.005336718182230804,-1
dax8_C1_b300,dax8_L1_b300,coalition_vs_local,unweighted,recovery/AB/SEX,2,-0.0032656502366549267,-1
dax8_C1_b300,dax8_L1_b300,coalition_vs_local,unweighted,recovery/A/RAC1P,0,-0.0,0
dax8_C1_b300,dax8_L1_b300,coalition_vs_local,unweighted,recovery/A/RAC1P,1,0.00444752835524409,1
dax8_C1_b300,dax8_L1_b300,coalition_vs_local,unweighted,recovery/A/RAC1P,2,-0.0011987236018575764,-1
dax8_C1_b300,dax8_L1_b300,coalition_vs_local,unweighted,recovery/AB/RAC1P,0,-0.0,0
dax8_C1_b300,dax8_L1_b300,coalition_vs_local,unweighted,recovery/AB/RAC1P,1,-0.0002262850141483419,-1
dax8_C1_b300,dax8_L1_b300,coalition_vs_local,unweighted,recovery/AB/RAC1P,2,-0.0004461167209155459,-1
dax8_C1_b300,dax8_L1_b300,coalition_vs_local,person_weighted,utility/same_residence,0,-0.003410465507234617,-1
dax8_C1_b300,dax8_L1_b300,coalition_vs_local,person_weighted,utility/same_residence,1,-0.001199439670794833,-1
dax8_C1_b300,dax8_L1_b300,coalition_vs_local,person_weighted,utility/same_residence,2,0.003162311638255977,1
dax8_C1_b300,dax8_L1_b300,coalition_vs_local,person_weighted,recovery/A/SEX,0,-0.004707701860901747,-1
dax8_C1_b300,dax8_L1_b300,coalition_vs_local,person_weighted,recovery/A/SEX,1,-0.006380746102270574,-1
dax8_C1_b300,dax8_L1_b300,coalition_vs_local,person_weighted,recovery/A/SEX,2,-0.0019233411379853127,-1
dax8_C1_b300,dax8_L1_b300,coalition_vs_local,person_weighted,recovery/AB/SEX,0,-0.00281675916600288,-1
dax8_C1_b300,dax8_L1_b300,coalition_vs_local,person_weighted,recovery/AB/SEX,1,-0.00760207755348874,-1
dax8_C1_b300,dax8_L1_b300,coalition_vs_local,person_weighted,recovery/AB/SEX,2,-0.002381213700092366,-1
dax8_C1_b300,dax8_L1_b300,coalition_vs_local,person_weighted,recovery/A/RAC1P,0,-0.0,0
dax8_C1_b300,dax8_L1_b300,coalition_vs_local,person_weighted,recovery/A/RAC1P,1,0.0015160896805421764,1
dax8_C1_b300,dax8_L1_b300,coalition_vs_local,person_weighted,recovery/A/RAC1P,2,-0.0005328574648433282,-1
dax8_C1_b300,dax8_L1_b300,coalition_vs_local,person_weighted,recovery/AB/RAC1P,0,-0.0,0
dax8_C1_b300,dax8_L1_b300,coalition_vs_local,person_weighted,recovery/AB/RAC1P,1,0.0014051766605578386,1
dax8_C1_b300,dax8_L1_b300,coalition_vs_local,person_weighted,recovery/AB/RAC1P,2,-0.0005706895509760557,-1
dax8_C1_b300,dax8_L2_b300,coalition_vs_local,unweighted,utility/same_residence,0,0.0010893073035619372,1
dax8_C1_b300,dax8_L2_b300,coalition_vs_local,unweighted,utility/same_residence,1,-0.001075608100101877,-1
dax8_C1_b300,dax8_L2_b300,coalition_vs_local,unweighted,utility/same_residence,2,0.0020592740837709345,1
dax8_C1_b300,dax8_L2_b300,coalition_vs_local,unweighted,recovery/A/SEX,0,0.00015210507551888242,1
dax8_C1_b300,dax8_L2_b300,coalition_vs_local,unweighted,recovery/A/SEX,1,-0.0029431742944281414,-1
dax8_C1_b300,dax8_L2_b300,coalition_vs_local,unweighted,recovery/A/SEX,2,-0.0016017000964619887,-1
dax8_C1_b300,dax8_L2_b300,coalition_vs_local,unweighted,recovery/AB/SEX,0,0.0016139822762436529,1
dax8_C1_b300,dax8_L2_b300,coalition_vs_local,unweighted,recovery/AB/SEX,1,-0.003743600838179373,-1
dax8_C1_b300,dax8_L2_b300,coalition_vs_local,unweighted,recovery/AB/SEX,2,-0.003183242989214241,-1
dax8_C1_b300,dax8_L2_b300,coalition_vs_local,unweighted,recovery/A/RAC1P,0,-0.0,0
dax8_C1_b300,dax8_L2_b300,coalition_vs_local,unweighted,recovery/A/RAC1P,1,1.9347521134305268e-05,1
dax8_C1_b300,dax8_L2_b300,coalition_vs_local,unweighted,recovery/A/RAC1P,2,-0.0015014400978048403,-1
dax8_C1_b300,dax8_L2_b300,coalition_vs_local,unweighted,recovery/AB/RAC1P,0,-0.0,0
dax8_C1_b300,dax8_L2_b300,coalition_vs_local,unweighted,recovery/AB/RAC1P,1,-0.002324126553839845,-1
dax8_C1_b300,dax8_L2_b300,coalition_vs_local,unweighted,recovery/AB/RAC1P,2,-0.0017503972174306437,-1
dax8_C1_b300,dax8_L2_b300,coalition_vs_local,person_weighted,utility/same_residence,0,-0.001231998473508522,-1
dax8_C1_b300,dax8_L2_b300,coalition_vs_local,person_weighted,utility/same_residence,1,-0.0018935531716723353,-1
dax8_C1_b300,dax8_L2_b300,coalition_vs_local,person_weighted,utility/same_residence,2,0.0012471766313743582,1
dax8_C1_b300,dax8_L2_b300,coalition_vs_local,person_weighted,recovery/A/SEX,0,-0.00023592339796218997,-1
dax8_C1_b300,dax8_L2_b300,coalition_vs_local,person_weighted,recovery/A/SEX,1,-0.0042741931657177545,-1
dax8_C1_b300,dax8_L2_b300,coalition_vs_local,person_weighted,recovery/A/SEX,2,-0.0009100336145515531,-1
dax8_C1_b300,dax8_L2_b300,coalition_vs_local,person_weighted,recovery/AB/SEX,0,0.0004639722847661343,1
