seed,arm,weight,teacher_distortion,source_cross_entropy,monitor_penalty,residence_gain_vs_H,income_loss,employment_loss,commute_gain_vs_H
1,dax16_L1_b100,unweighted,0.0,0.22298753261566162,0.034741174429655075,0.031151855389522698,0.28121517955658587,0.2742660492852469,0.0
1,dax16_L1_b100,person_weighted,0.0,0.22298753261566162,0.034741174429655075,0.024876591717077512,0.2937163875178146,0.26457374324115673,0.0
1,dax16_L1_b300,unweighted,0.020429955795407295,0.2340812087059021,0.014997799880802631,0.01827369547578639,0.2819451109942781,0.27372809139751325,0.0
1,dax16_L1_b300,person_weighted,0.020429955795407295,0.2340812087059021,0.014997799880802631,0.011808712403175603,0.29508266504134584,0.26370903396409695,0.0
1,dax16_L2_b010,unweighted,0.0,0.22298753261566162,0.06948234885931015,0.031151855389522698,0.28121517955658587,0.2742660492852469,0.0
1,dax16_L2_b010,person_weighted,0.0,0.22298753261566162,0.06948234885931015,0.024876591717077512,0.2937163875178146,0.26457374324115673,0.0
1,dax16_L2_b030,unweighted,0.0,0.22298753261566162,0.06948234885931015,0.031151855389522698,0.28121517955658587,0.2742660492852469,0.0
1,dax16_L2_b030,person_weighted,0.0,0.22298753261566162,0.06948234885931015,0.024876591717077512,0.2937163875178146,0.26457374324115673,0.0
1,dax16_L2_b030_single,unweighted,0.0,0.22298753261566162,0.06488975137472153,0.031151855389522698,0.28121517955658587,0.2742660492852469,0.0
1,dax16_L2_b030_single,person_weighted,0.0,0.22298753261566162,0.06488975137472153,0.024876591717077512,0.2937163875178146,0.26457374324115673,0.0
1,dax16_L2_b100,unweighted,0.01587432436645031,0.23418274521827698,0.033294856548309326,0.01905243122205358,0.2810550816104799,0.27338801076713953,0.0
1,dax16_L2_b100,person_weighted,0.01587432436645031,0.23418274521827698,0.033294856548309326,0.01372774169003238,0.29332781109911016,0.26351550990419875,0.0
1,dax16_L2_b100_single,unweighted,0.016601555049419403,0.23429860174655914,0.029230674728751183,0.0174903626690468,0.28199555642052704,0.27343520766952223,0.0
1,dax16_L2_b100_single,person_weighted,0.016601555049419403,0.23429860174655914,0.029230674728751183,0.01222982847358145,0.29416671582475157,0.2635057753944425,0.0
1,dax16_L2_b300,unweighted,0.03177981451153755,0.23767772316932678,0.029711445793509483,0.019675711121774908,0.2827455725375535,0.2741720867952007,0.0
