release,role,target,audit_budget,selector,split,metric,n_seeds,n_defined,complete,mean,sample_sd
E_F_C,audit,RAC1P,120,primary,validation_person_weighted,log_loss,3,3,True,1.2400030455116928,0.013211387658729506
E_F_C,audit,RAC1P,120,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.04470168661154402,0.01285690677752873
E_F_C,audit,RAC1P,120,primary,development_evaluation_person_weighted,log_loss,3,3,True,1.2370178945874324,0.035477579373155925
E_F_C,audit,RAC1P,120,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.05022402743144494,0.0036613945507205357
E_F_C,audit,SEX,120,pooled,validation,log_loss,3,3,True,0.6667917159011244,0.006988371260382548
E_F_C,audit,SEX,120,pooled,validation,signed_prior_relative_gain,3,3,True,0.025595902665697296,0.0073572425211200386
E_F_C,audit,SEX,120,pooled,development_evaluation,log_loss,3,3,True,0.6687530209695154,0.005298351437680326
E_F_C,audit,SEX,120,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.023933682787151283,0.00475000298634307
E_F_C,audit,SEX,120,pooled,validation_person_weighted,log_loss,3,3,True,0.6695391116341918,0.008842024056636597
E_F_C,audit,SEX,120,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.022785901687659742,0.008873807472617769
E_F_C,audit,SEX,120,pooled,development_evaluation_person_weighted,log_loss,3,3,True,0.6687689741314448,0.005995815011747192
E_F_C,audit,SEX,120,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.023344448688543167,0.00531143645174517
E_F_C,audit,RAC1P,120,pooled,validation,log_loss,3,3,True,1.2109434894026432,0.011311864959775873
E_F_C,audit,RAC1P,120,pooled,validation,signed_prior_relative_gain,3,3,True,0.07255356392207941,0.015459759846598786
E_F_C,audit,RAC1P,120,pooled,development_evaluation,log_loss,3,3,True,1.2155134601698696,0.024348023844743636
E_F_C,audit,RAC1P,120,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.0745291889941957,0.006046914116020373
E_F_C,audit,RAC1P,120,pooled,validation_person_weighted,log_loss,3,3,True,1.2156101045553616,0.01318727933351756
E_F_C,audit,RAC1P,120,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.06909462756787521,0.01274425213487333
E_F_C,audit,RAC1P,120,pooled,development_evaluation_person_weighted,log_loss,3,3,True,1.219550840103199,0.038255883857598955
E_F_C,audit,RAC1P,120,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.06769108191567834,0.011377704647020965
E_F_C,audit,SEX,360,primary,validation,log_loss,3,3,True,0.6759057382413312,0.003844324041646618
