seed,release,target,split,audit_budget,independent_loss,independent_candidate,independent_epoch,pooled_loss,pooled_candidate,pooled_epoch,catchup_loss,catchup_candidate,catchup_epoch,saved_loss,saved_candidate,saved_epoch
0,S_bank,RAC1P,development_evaluation_person_weighted,360,1.2342670574547885,mlp_1,220,1.2342670574547885,mlp_1,220,,,,,,
1,E_F_C,SEX,validation,120,0.6803447788055718,mlp_1,25,0.666967997560988,catchup,5,0.666967997560988,catchup,5,0.6690660501912712,saved_adversary,0
1,E_F_C,SEX,validation,360,0.6803447788055718,mlp_1,25,0.666967997560988,catchup,5,0.666967997560988,catchup,5,0.6690660501912712,saved_adversary,0
1,E_F_C,SEX,development_evaluation,120,0.6730716443448735,mlp_1,25,0.663306577550155,catchup,5,0.663306577550155,catchup,5,0.6659413152191674,saved_adversary,0
1,E_F_C,SEX,development_evaluation,360,0.6730716443448735,mlp_1,25,0.663306577550155,catchup,5,0.663306577550155,catchup,5,0.6659413152191674,saved_adversary,0
1,E_F_C,SEX,validation_person_weighted,120,0.6789407823479064,mlp_1,25,0.6696684824438092,catchup,5,0.6696684824438092,catchup,5,0.669852653491366,saved_adversary,0
1,E_F_C,SEX,validation_person_weighted,360,0.6789407823479064,mlp_1,25,0.6696684824438092,catchup,5,0.6696684824438092,catchup,5,0.669852653491366,saved_adversary,0
1,E_F_C,SEX,development_evaluation_person_weighted,120,0.6757065455130876,mlp_1,25,0.6618771720061507,catchup,5,0.6618771720061507,catchup,5,0.6653129051972339,saved_adversary,0
1,E_F_C,SEX,development_evaluation_person_weighted,360,0.6757065455130876,mlp_1,25,0.6618771720061507,catchup,5,0.6618771720061507,catchup,5,0.6653129051972339,saved_adversary,0
1,E_F_C,RAC1P,validation,120,1.238376491054936,mlp_0,50,1.2123977080725847,catchup,5,1.2123977080725847,catchup,5,1.2178001335123314,saved_adversary,0
1,E_F_C,RAC1P,validation,360,1.238376491054936,mlp_0,50,1.2123977080725847,catchup,5,1.2123977080725847,catchup,5,1.2178001335123314,saved_adversary,0
1,E_F_C,RAC1P,development_evaluation,120,1.257333218171122,mlp_0,50,1.2376246296554185,catchup,5,1.2376246296554185,catchup,5,1.2453448224018628,saved_adversary,0
1,E_F_C,RAC1P,development_evaluation,360,1.257333218171122,mlp_0,50,1.2376246296554185,catchup,5,1.2376246296554185,catchup,5,1.2453448224018628,saved_adversary,0
1,E_F_C,RAC1P,validation_person_weighted,120,1.2336712633917215,mlp_0,50,1.2095703194254515,catchup,5,1.2095703194254515,catchup,5,1.2177207385996365,saved_adversary,0
1,E_F_C,RAC1P,validation_person_weighted,360,1.2336712633917215,mlp_0,50,1.2095703194254515,catchup,5,1.2095703194254515,catchup,5,1.2177207385996365,saved_adversary,0
1,E_F_C,RAC1P,development_evaluation_person_weighted,120,1.277838763508625,mlp_0,50,1.2628725696633436,catchup,5,1.2628725696633436,catchup,5,1.2739982612825071,saved_adversary,0
1,E_F_C,RAC1P,development_evaluation_person_weighted,360,1.277838763508625,mlp_0,50,1.2628725696633436,catchup,5,1.2628725696633436,catchup,5,1.2739982612825071,saved_adversary,0
1,E_F_D,SEX,validation,120,0.6814156832046009,mlp_1,25,0.6735964302674746,catchup,5,0.6735964302674746,catchup,5,0.6757370188026768,saved_adversary,0
1,E_F_D,SEX,validation,360,0.6814156832046009,mlp_1,25,0.6735964302674746,catchup,5,0.6735964302674746,catchup,5,0.6757370188026768,saved_adversary,0
1,E_F_D,SEX,development_evaluation,120,0.6733564318129254,mlp_1,25,0.6628389018911159,catchup,5,0.6628389018911159,catchup,5,0.6682786083292273,saved_adversary,0
1,E_F_D,SEX,development_evaluation,360,0.6733564318129254,mlp_1,25,0.6628389018911159,catchup,5,0.6628389018911159,catchup,5,0.6682786083292273,saved_adversary,0
1,E_F_D,SEX,validation_person_weighted,120,0.6808354510777711,mlp_1,25,0.6744447056006431,catchup,5,0.6744447056006431,catchup,5,0.6720344576332297,saved_adversary,0
1,E_F_D,SEX,validation_person_weighted,360,0.6808354510777711,mlp_1,25,0.6744447056006431,catchup,5,0.6744447056006431,catchup,5,0.6720344576332297,saved_adversary,0
1,E_F_D,SEX,development_evaluation_person_weighted,120,0.676053041217866,mlp_1,25,0.6620465437828538,catchup,5,0.6620465437828538,catchup,5,0.6655424584485368,saved_adversary,0
1,E_F_D,SEX,development_evaluation_person_weighted,360,0.676053041217866,mlp_1,25,0.6620465437828538,catchup,5,0.6620465437828538,catchup,5,0.6655424584485368,saved_adversary,0
1,E_F_D,RAC1P,validation,120,1.2373158951739704,mlp_0,50,1.2142499076577618,catchup,5,1.2142499076577618,catchup,5,1.2179590518482644,saved_adversary,0
1,E_F_D,RAC1P,validation,360,1.2373158951739704,mlp_0,50,1.2142499076577618,catchup,5,1.2142499076577618,catchup,5,1.2179590518482644,saved_adversary,0
1,E_F_D,RAC1P,development_evaluation,120,1.257207978780339,mlp_0,50,1.2359198263210753,catchup,5,1.2359198263210753,catchup,5,1.2422643237154403,saved_adversary,0
1,E_F_D,RAC1P,development_evaluation,360,1.257207978780339,mlp_0,50,1.2359198263210753,catchup,5,1.2359198263210753,catchup,5,1.2422643237154403,saved_adversary,0
1,E_F_D,RAC1P,validation_person_weighted,120,1.2344667502536757,mlp_0,50,1.212121945909872,catchup,5,1.212121945909872,catchup,5,1.216467945609078,saved_adversary,0
1,E_F_D,RAC1P,validation_person_weighted,360,1.2344667502536757,mlp_0,50,1.212121945909872,catchup,5,1.212121945909872,catchup,5,1.216467945609078,saved_adversary,0
1,E_F_D,RAC1P,development_evaluation_person_weighted,120,1.277768140075972,mlp_0,50,1.2625504334401692,catchup,5,1.2625504334401692,catchup,5,1.2712499886081505,saved_adversary,0
1,E_F_D,RAC1P,development_evaluation_person_weighted,360,1.277768140075972,mlp_0,50,1.2625504334401692,catchup,5,1.2625504334401692,catchup,5,1.2712499886081505,saved_adversary,0
1,E_K_C,SEX,validation,120,0.6869352828808236,mlp_1,20,0.6656380350874115,catchup,15,0.6656380350874115,catchup,15,0.670778123280524,saved_adversary,0
1,E_K_C,SEX,validation,360,0.6869352828808236,mlp_1,20,0.6656380350874115,catchup,15,0.6656380350874115,catchup,15,0.670778123280524,saved_adversary,0
1,E_K_C,SEX,development_evaluation,120,0.6802451460544376,mlp_1,20,0.6650386385200294,catchup,15,0.6650386385200294,catchup,15,0.6707517572941388,saved_adversary,0
1,E_K_C,SEX,development_evaluation,360,0.6802451460544376,mlp_1,20,0.6650386385200294,catchup,15,0.6650386385200294,catchup,15,0.6707517572941388,saved_adversary,0
1,E_K_C,SEX,validation_person_weighted,120,0.6860306397487164,mlp_1,20,0.6642933095351683,catchup,15,0.6642933095351683,catchup,15,0.6695139759986795,saved_adversary,0
1,E_K_C,SEX,validation_person_weighted,360,0.6860306397487164,mlp_1,20,0.6642933095351683,catchup,15,0.6642933095351683,catchup,15,0.6695139759986795,saved_adversary,0
1,E_K_C,SEX,development_evaluation_person_weighted,120,0.6826496237017509,mlp_1,20,0.6689800094086693,catchup,15,0.6689800094086693,catchup,15,0.6701927555377192,saved_adversary,0
1,E_K_C,SEX,development_evaluation_person_weighted,360,0.6826496237017509,mlp_1,20,0.6689800094086693,catchup,15,0.6689800094086693,catchup,15,0.6701927555377192,saved_adversary,0
1,E_K_C,RAC1P,validation,120,1.2423026638067132,mlp_1,40,1.2150640512132305,catchup,5,1.2150640512132305,catchup,5,1.2225737861017572,saved_adversary,0
1,E_K_C,RAC1P,validation,360,1.2423026638067132,mlp_1,40,1.2150640512132305,catchup,5,1.2150640512132305,catchup,5,1.2225737861017572,saved_adversary,0
1,E_K_C,RAC1P,development_evaluation,120,1.2682354243751468,mlp_1,40,1.2450300136543597,catchup,5,1.2450300136543597,catchup,5,1.2550099668953918,saved_adversary,0
1,E_K_C,RAC1P,development_evaluation,360,1.2682354243751468,mlp_1,40,1.2450300136543597,catchup,5,1.2450300136543597,catchup,5,1.2550099668953918,saved_adversary,0
1,E_K_C,RAC1P,validation_person_weighted,120,1.2371713205588788,mlp_1,40,1.2096717613589683,catchup,5,1.2096717613589683,catchup,5,1.220399600177394,saved_adversary,0
1,E_K_C,RAC1P,validation_person_weighted,360,1.2371713205588788,mlp_1,40,1.2096717613589683,catchup,5,1.2096717613589683,catchup,5,1.220399600177394,saved_adversary,0
1,E_K_C,RAC1P,development_evaluation_person_weighted,120,1.2928139908152068,mlp_1,40,1.2761177448965924,catchup,5,1.2761177448965924,catchup,5,1.2877777642499044,saved_adversary,0
1,E_K_C,RAC1P,development_evaluation_person_weighted,360,1.2928139908152068,mlp_1,40,1.2761177448965924,catchup,5,1.2761177448965924,catchup,5,1.2877777642499044,saved_adversary,0
1,E_K_D,SEX,validation,120,0.6874609607892367,mlp_1,25,0.6681650044563113,catchup,5,0.6681650044563113,catchup,5,0.6725599492320775,saved_adversary,0
1,E_K_D,SEX,validation,360,0.6874609607892367,mlp_1,25,0.6681650044563113,catchup,5,0.6681650044563113,catchup,5,0.6725599492320775,saved_adversary,0
1,E_K_D,SEX,development_evaluation,120,0.6798741452689006,mlp_1,25,0.6657261989125826,catchup,5,0.6657261989125826,catchup,5,0.6689212217683939,saved_adversary,0
1,E_K_D,SEX,development_evaluation,360,0.6798741452689006,mlp_1,25,0.6657261989125826,catchup,5,0.6657261989125826,catchup,5,0.6689212217683939,saved_adversary,0
1,E_K_D,SEX,validation_person_weighted,120,0.6862129815719414,mlp_1,25,0.6665513844032277,catchup,5,0.6665513844032277,catchup,5,0.6715997098255394,saved_adversary,0
1,E_K_D,SEX,validation_person_weighted,360,0.6862129815719414,mlp_1,25,0.6665513844032277,catchup,5,0.6665513844032277,catchup,5,0.6715997098255394,saved_adversary,0
1,E_K_D,SEX,development_evaluation_person_weighted,120,0.6822852958368589,mlp_1,25,0.66799929838785,catchup,5,0.66799929838785,catchup,5,0.6692466363465613,saved_adversary,0
1,E_K_D,SEX,development_evaluation_person_weighted,360,0.6822852958368589,mlp_1,25,0.66799929838785,catchup,5,0.66799929838785,catchup,5,0.6692466363465613,saved_adversary,0
1,E_K_D,RAC1P,validation,120,1.2426473750922382,mlp_1,35,1.2144990294019071,catchup,5,1.2144990294019071,catchup,5,1.2201510890571372,saved_adversary,0
1,E_K_D,RAC1P,validation,360,1.2426473750922382,mlp_1,35,1.2144990294019071,catchup,5,1.2144990294019071,catchup,5,1.2201510890571372,saved_adversary,0
1,E_K_D,RAC1P,development_evaluation,120,1.2683766727722952,mlp_1,35,1.2463283438955186,catchup,5,1.2463283438955186,catchup,5,1.2547090073319145,saved_adversary,0
1,E_K_D,RAC1P,development_evaluation,360,1.2683766727722952,mlp_1,35,1.2463283438955186,catchup,5,1.2463283438955186,catchup,5,1.2547090073319145,saved_adversary,0
1,E_K_D,RAC1P,validation_person_weighted,120,1.2397727498456497,mlp_1,35,1.2094184693166088,catchup,5,1.2094184693166088,catchup,5,1.2185033778402246,saved_adversary,0
1,E_K_D,RAC1P,validation_person_weighted,360,1.2397727498456497,mlp_1,35,1.2094184693166088,catchup,5,1.2094184693166088,catchup,5,1.2185033778402246,saved_adversary,0
1,E_K_D,RAC1P,development_evaluation_person_weighted,120,1.2942878455559126,mlp_1,35,1.2746964508859686,catchup,5,1.2746964508859686,catchup,5,1.2858299094537702,saved_adversary,0
1,E_K_D,RAC1P,development_evaluation_person_weighted,360,1.2942878455559126,mlp_1,35,1.2746964508859686,catchup,5,1.2746964508859686,catchup,5,1.2858299094537702,saved_adversary,0
1,S_F_C,SEX,validation,120,0.6614795903371773,mlp_0,20,0.6581306574189367,catchup,5,0.6581306574189367,catchup,5,0.6587052083298663,saved_adversary,0
1,S_F_C,SEX,validation,360,0.6614795903371773,mlp_0,20,0.6581306574189367,catchup,5,0.6581306574189367,catchup,5,0.6587052083298663,saved_adversary,0
1,S_F_C,SEX,development_evaluation,120,0.6647882137610069,mlp_0,20,0.668165901860495,catchup,5,0.668165901860495,catchup,5,0.6738425380621882,saved_adversary,0
1,S_F_C,SEX,development_evaluation,360,0.6647882137610069,mlp_0,20,0.668165901860495,catchup,5,0.668165901860495,catchup,5,0.6738425380621882,saved_adversary,0
1,S_F_C,SEX,validation_person_weighted,120,0.6626799310506102,mlp_0,20,0.669778422926937,catchup,5,0.669778422926937,catchup,5,0.6722625822127857,saved_adversary,0
1,S_F_C,SEX,validation_person_weighted,360,0.6626799310506102,mlp_0,20,0.669778422926937,catchup,5,0.669778422926937,catchup,5,0.6722625822127857,saved_adversary,0
1,S_F_C,SEX,development_evaluation_person_weighted,120,0.6695607291338461,mlp_0,20,0.6721365961478005,catchup,5,0.6721365961478005,catchup,5,0.6756421763263106,saved_adversary,0
1,S_F_C,SEX,development_evaluation_person_weighted,360,0.6695607291338461,mlp_0,20,0.6721365961478005,catchup,5,0.6721365961478005,catchup,5,0.6756421763263106,saved_adversary,0
1,S_F_C,RAC1P,validation,120,1.2153657275848029,logistic,,1.2153657275848029,logistic,,1.2167710891593793,catchup,5,1.2208547131164276,saved_adversary,0
1,S_F_C,RAC1P,validation,360,1.2153657275848029,logistic,,1.2153657275848029,logistic,,1.2167710891593793,catchup,5,1.2208547131164276,saved_adversary,0
1,S_F_C,RAC1P,development_evaluation,120,1.253336939509402,logistic,,1.253336939509402,logistic,,1.237919523746615,catchup,5,1.245188664776374,saved_adversary,0
1,S_F_C,RAC1P,development_evaluation,360,1.253336939509402,logistic,,1.253336939509402,logistic,,1.237919523746615,catchup,5,1.245188664776374,saved_adversary,0
1,S_F_C,RAC1P,validation_person_weighted,120,1.2161170424131271,logistic,,1.2161170424131271,logistic,,1.21888220109084,catchup,5,1.224947721178324,saved_adversary,0
1,S_F_C,RAC1P,validation_person_weighted,360,1.2161170424131271,logistic,,1.2161170424131271,logistic,,1.21888220109084,catchup,5,1.224947721178324,saved_adversary,0
1,S_F_C,RAC1P,development_evaluation_person_weighted,120,1.2835297600090374,logistic,,1.2835297600090374,logistic,,1.2718821037338626,catchup,5,1.2823874888688247,saved_adversary,0
1,S_F_C,RAC1P,development_evaluation_person_weighted,360,1.2835297600090374,logistic,,1.2835297600090374,logistic,,1.2718821037338626,catchup,5,1.2823874888688247,saved_adversary,0
1,S_F_D,SEX,validation,120,0.6618026881936536,mlp_0,20,0.6558237883321308,catchup,5,0.6558237883321308,catchup,5,0.6592777906807381,saved_adversary,0
1,S_F_D,SEX,validation,360,0.6618026881936536,mlp_0,20,0.6558237883321308,catchup,5,0.6558237883321308,catchup,5,0.6592777906807381,saved_adversary,0
1,S_F_D,SEX,development_evaluation,120,0.6650608274173101,mlp_0,20,0.663460886157766,catchup,5,0.663460886157766,catchup,5,0.6719625944234165,saved_adversary,0
1,S_F_D,SEX,development_evaluation,360,0.6650608274173101,mlp_0,20,0.663460886157766,catchup,5,0.663460886157766,catchup,5,0.6719625944234165,saved_adversary,0
1,S_F_D,SEX,validation_person_weighted,120,0.6629248698527686,mlp_0,20,0.662475337952312,catchup,5,0.662475337952312,catchup,5,0.6677300566741031,saved_adversary,0
1,S_F_D,SEX,validation_person_weighted,360,0.6629248698527686,mlp_0,20,0.662475337952312,catchup,5,0.662475337952312,catchup,5,0.6677300566741031,saved_adversary,0
1,S_F_D,SEX,development_evaluation_person_weighted,120,0.6690980686263079,mlp_0,20,0.6691758759674743,catchup,5,0.6691758759674743,catchup,5,0.6765273786846585,saved_adversary,0
1,S_F_D,SEX,development_evaluation_person_weighted,360,0.6690980686263079,mlp_0,20,0.6691758759674743,catchup,5,0.6691758759674743,catchup,5,0.6765273786846585,saved_adversary,0
1,S_F_D,RAC1P,validation,120,1.2152726661880495,logistic,,1.2152726661880495,logistic,,1.2163786655160136,catchup,5,1.222544884675715,saved_adversary,0
1,S_F_D,RAC1P,validation,360,1.2152726661880495,logistic,,1.2152726661880495,logistic,,1.2163786655160136,catchup,5,1.222544884675715,saved_adversary,0
1,S_F_D,RAC1P,development_evaluation,120,1.2543772402449094,logistic,,1.2543772402449094,logistic,,1.2377113073914652,catchup,5,1.2468989668592507,saved_adversary,0
1,S_F_D,RAC1P,development_evaluation,360,1.2543772402449094,logistic,,1.2543772402449094,logistic,,1.2377113073914652,catchup,5,1.2468989668592507,saved_adversary,0
1,S_F_D,RAC1P,validation_person_weighted,120,1.2159852523398595,logistic,,1.2159852523398595,logistic,,1.2173638678983036,catchup,5,1.2261911326422905,saved_adversary,0
1,S_F_D,RAC1P,validation_person_weighted,360,1.2159852523398595,logistic,,1.2159852523398595,logistic,,1.2173638678983036,catchup,5,1.2261911326422905,saved_adversary,0
1,S_F_D,RAC1P,development_evaluation_person_weighted,120,1.2858115078049002,logistic,,1.2858115078049002,logistic,,1.2725048901690168,catchup,5,1.2833134285826668,saved_adversary,0
1,S_F_D,RAC1P,development_evaluation_person_weighted,360,1.2858115078049002,logistic,,1.2858115078049002,logistic,,1.2725048901690168,catchup,5,1.2833134285826668,saved_adversary,0
1,S_K_C,SEX,validation,120,0.6635070747550578,mlp_1,25,0.6635070747550578,mlp_1,25,0.6650367387698605,catchup,5,0.6704786512486361,saved_adversary,0
1,S_K_C,SEX,validation,360,0.6635070747550578,mlp_1,25,0.6635070747550578,mlp_1,25,0.6650367387698605,catchup,5,0.6704786512486361,saved_adversary,0
1,S_K_C,SEX,development_evaluation,120,0.6656286757351221,mlp_1,25,0.6656286757351221,mlp_1,25,0.6620300683184079,catchup,5,0.6692554547887484,saved_adversary,0
1,S_K_C,SEX,development_evaluation,360,0.6656286757351221,mlp_1,25,0.6656286757351221,mlp_1,25,0.6620300683184079,catchup,5,0.6692554547887484,saved_adversary,0
1,S_K_C,SEX,validation_person_weighted,120,0.6661235085281303,mlp_1,25,0.6661235085281303,mlp_1,25,0.6677770574359095,catchup,5,0.6775315284645032,saved_adversary,0
1,S_K_C,SEX,validation_person_weighted,360,0.6661235085281303,mlp_1,25,0.6661235085281303,mlp_1,25,0.6677770574359095,catchup,5,0.6775315284645032,saved_adversary,0
1,S_K_C,SEX,development_evaluation_person_weighted,120,0.6701023223194451,mlp_1,25,0.6701023223194451,mlp_1,25,0.6699319940060913,catchup,5,0.6759762249270073,saved_adversary,0
1,S_K_C,SEX,development_evaluation_person_weighted,360,0.6701023223194451,mlp_1,25,0.6701023223194451,mlp_1,25,0.6699319940060913,catchup,5,0.6759762249270073,saved_adversary,0
1,S_K_C,RAC1P,validation,120,1.2179569081702444,logistic,,1.2179569081702444,logistic,,1.2230165149212902,catchup,5,1.229022456132887,saved_adversary,0
1,S_K_C,RAC1P,validation,360,1.2179569081702444,logistic,,1.2179569081702444,logistic,,1.2230165149212902,catchup,5,1.229022456132887,saved_adversary,0
1,S_K_C,RAC1P,development_evaluation,120,1.2606424150921118,logistic,,1.2606424150921118,logistic,,1.2505698634901565,catchup,5,1.2567824216907062,saved_adversary,0
1,S_K_C,RAC1P,development_evaluation,360,1.2606424150921118,logistic,,1.2606424150921118,logistic,,1.2505698634901565,catchup,5,1.2567824216907062,saved_adversary,0
1,S_K_C,RAC1P,validation_person_weighted,120,1.2137058903104099,logistic,,1.2137058903104099,logistic,,1.2231985588400702,catchup,5,1.2302213999161036,saved_adversary,0
1,S_K_C,RAC1P,validation_person_weighted,360,1.2137058903104099,logistic,,1.2137058903104099,logistic,,1.2231985588400702,catchup,5,1.2302213999161036,saved_adversary,0
1,S_K_C,RAC1P,development_evaluation_person_weighted,120,1.2924760120811614,logistic,,1.2924760120811614,logistic,,1.2849253915126777,catchup,5,1.29244467535508,saved_adversary,0
1,S_K_C,RAC1P,development_evaluation_person_weighted,360,1.2924760120811614,logistic,,1.2924760120811614,logistic,,1.2849253915126777,catchup,5,1.29244467535508,saved_adversary,0
1,S_K_D,SEX,validation,120,0.6633903386814619,mlp_1,25,0.6633903386814619,mlp_1,25,0.6640554140083077,catchup,5,0.6728016505321183,saved_adversary,0
1,S_K_D,SEX,validation,360,0.6633903386814619,mlp_1,25,0.6633903386814619,mlp_1,25,0.6640554140083077,catchup,5,0.6728016505321183,saved_adversary,0
1,S_K_D,SEX,development_evaluation,120,0.6658323935994208,mlp_1,25,0.6658323935994208,mlp_1,25,0.6624739681475679,catchup,5,0.6719631047025479,saved_adversary,0
1,S_K_D,SEX,development_evaluation,360,0.6658323935994208,mlp_1,25,0.6658323935994208,mlp_1,25,0.6624739681475679,catchup,5,0.6719631047025479,saved_adversary,0
1,S_K_D,SEX,validation_person_weighted,120,0.6665579852698126,mlp_1,25,0.6665579852698126,mlp_1,25,0.6682348182647339,catchup,5,0.6823578718493385,saved_adversary,0
1,S_K_D,SEX,validation_person_weighted,360,0.6665579852698126,mlp_1,25,0.6665579852698126,mlp_1,25,0.6682348182647339,catchup,5,0.6823578718493385,saved_adversary,0
1,S_K_D,SEX,development_evaluation_person_weighted,120,0.6702920414237409,mlp_1,25,0.6702920414237409,mlp_1,25,0.6674220102096995,catchup,5,0.6769617385782233,saved_adversary,0
1,S_K_D,SEX,development_evaluation_person_weighted,360,0.6702920414237409,mlp_1,25,0.6702920414237409,mlp_1,25,0.6674220102096995,catchup,5,0.6769617385782233,saved_adversary,0
1,S_K_D,RAC1P,validation,120,1.2177593205845065,logistic,,1.2177593205845065,logistic,,1.2214941897233043,catchup,5,1.2296549613392804,saved_adversary,0
1,S_K_D,RAC1P,validation,360,1.2177593205845065,logistic,,1.2177593205845065,logistic,,1.2214941897233043,catchup,5,1.2296549613392804,saved_adversary,0
1,S_K_D,RAC1P,development_evaluation,120,1.2608028535243623,logistic,,1.2608028535243623,logistic,,1.2489161371698607,catchup,5,1.2558938614836004,saved_adversary,0
1,S_K_D,RAC1P,development_evaluation,360,1.2608028535243623,logistic,,1.2608028535243623,logistic,,1.2489161371698607,catchup,5,1.2558938614836004,saved_adversary,0
1,S_K_D,RAC1P,validation_person_weighted,120,1.213207586569199,logistic,,1.213207586569199,logistic,,1.2223848030554052,catchup,5,1.232496385355071,saved_adversary,0
1,S_K_D,RAC1P,validation_person_weighted,360,1.213207586569199,logistic,,1.213207586569199,logistic,,1.2223848030554052,catchup,5,1.232496385355071,saved_adversary,0
1,S_K_D,RAC1P,development_evaluation_person_weighted,120,1.2922772943083103,logistic,,1.2922772943083103,logistic,,1.284898489456528,catchup,5,1.2940883732962412,saved_adversary,0
1,S_K_D,RAC1P,development_evaluation_person_weighted,360,1.2922772943083103,logistic,,1.2922772943083103,logistic,,1.284898489456528,catchup,5,1.2940883732962412,saved_adversary,0
1,E_bank,SEX,validation,120,0.6905075100030448,mlp_1,70,0.6905075100030448,mlp_1,70,,,,,,
1,E_bank,SEX,validation,360,0.6905075100030448,mlp_1,70,0.6905075100030448,mlp_1,70,,,,,,
1,E_bank,SEX,development_evaluation,120,0.6865003432767134,mlp_1,70,0.6865003432767134,mlp_1,70,,,,,,
1,E_bank,SEX,development_evaluation,360,0.6865003432767134,mlp_1,70,0.6865003432767134,mlp_1,70,,,,,,
1,E_bank,SEX,validation_person_weighted,120,0.6918957791520631,mlp_1,70,0.6918957791520631,mlp_1,70,,,,,,
1,E_bank,SEX,validation_person_weighted,360,0.6918957791520631,mlp_1,70,0.6918957791520631,mlp_1,70,,,,,,
1,E_bank,SEX,development_evaluation_person_weighted,120,0.6871403161462512,mlp_1,70,0.6871403161462512,mlp_1,70,,,,,,
1,E_bank,SEX,development_evaluation_person_weighted,360,0.6871403161462512,mlp_1,70,0.6871403161462512,mlp_1,70,,,,,,
1,E_bank,RAC1P,validation,120,1.267481300890565,mlp_0,40,1.267481300890565,mlp_0,40,,,,,,
1,E_bank,RAC1P,validation,360,1.267481300890565,mlp_0,40,1.267481300890565,mlp_0,40,,,,,,
1,E_bank,RAC1P,development_evaluation,120,1.2997867576596471,mlp_0,40,1.2997867576596471,mlp_0,40,,,,,,
1,E_bank,RAC1P,development_evaluation,360,1.2997867576596471,mlp_0,40,1.2997867576596471,mlp_0,40,,,,,,
1,E_bank,RAC1P,validation_person_weighted,120,1.2650250279484634,mlp_0,40,1.2650250279484634,mlp_0,40,,,,,,
1,E_bank,RAC1P,validation_person_weighted,360,1.2650250279484634,mlp_0,40,1.2650250279484634,mlp_0,40,,,,,,
1,E_bank,RAC1P,development_evaluation_person_weighted,120,1.3173881591711145,mlp_0,40,1.3173881591711145,mlp_0,40,,,,,,
1,E_bank,RAC1P,development_evaluation_person_weighted,360,1.3173881591711145,mlp_0,40,1.3173881591711145,mlp_0,40,,,,,,
1,S_bank,SEX,validation,120,0.6823062590165853,mlp_1,100,0.6823062590165853,mlp_1,100,,,,,,
1,S_bank,SEX,validation,360,0.6823062590165853,mlp_1,100,0.6823062590165853,mlp_1,100,,,,,,
1,S_bank,SEX,development_evaluation,120,0.6761469345461459,mlp_1,100,0.6761469345461459,mlp_1,100,,,,,,
1,S_bank,SEX,development_evaluation,360,0.6761469345461459,mlp_1,100,0.6761469345461459,mlp_1,100,,,,,,
1,S_bank,SEX,validation_person_weighted,120,0.6832490201941682,mlp_1,100,0.6832490201941682,mlp_1,100,,,,,,
1,S_bank,SEX,validation_person_weighted,360,0.6832490201941682,mlp_1,100,0.6832490201941682,mlp_1,100,,,,,,
1,S_bank,SEX,development_evaluation_person_weighted,120,0.6772503380214542,mlp_1,100,0.6772503380214542,mlp_1,100,,,,,,
1,S_bank,SEX,development_evaluation_person_weighted,360,0.6772503380214542,mlp_1,100,0.6772503380214542,mlp_1,100,,,,,,
1,S_bank,RAC1P,validation,120,1.2665382805375693,mlp_1,75,1.2665382805375693,mlp_1,75,,,,,,
1,S_bank,RAC1P,validation,360,1.2665382805375693,mlp_1,75,1.2665382805375693,mlp_1,75,,,,,,
1,S_bank,RAC1P,development_evaluation,120,1.3034410301616417,mlp_1,75,1.3034410301616417,mlp_1,75,,,,,,
1,S_bank,RAC1P,development_evaluation,360,1.3034410301616417,mlp_1,75,1.3034410301616417,mlp_1,75,,,,,,
1,S_bank,RAC1P,validation_person_weighted,120,1.2602363309076932,mlp_1,75,1.2602363309076932,mlp_1,75,,,,,,
1,S_bank,RAC1P,validation_person_weighted,360,1.2602363309076932,mlp_1,75,1.2602363309076932,mlp_1,75,,,,,,
1,S_bank,RAC1P,development_evaluation_person_weighted,120,1.3234294487618277,mlp_1,75,1.3234294487618277,mlp_1,75,,,,,,
1,S_bank,RAC1P,development_evaluation_person_weighted,360,1.3234294487618277,mlp_1,75,1.3234294487618277,mlp_1,75,,,,,,
2,E_F_C,SEX,validation,120,0.6736902786183053,mlp_1,20,0.6736902786183053,mlp_1,20,0.6800835153623631,catchup,10,0.6889870552135723,saved_adversary,0
2,E_F_C,SEX,validation,360,0.6736902786183053,mlp_1,20,0.6736902786183053,mlp_1,20,0.6800835153623631,catchup,10,0.6889870552135723,saved_adversary,0
2,E_F_C,SEX,development_evaluation,120,0.6738896880415248,mlp_1,20,0.6738896880415248,mlp_1,20,0.6731498215428517,catchup,10,0.6797630473681352,saved_adversary,0
2,E_F_C,SEX,development_evaluation,360,0.6738896880415248,mlp_1,20,0.6738896880415248,mlp_1,20,0.6731498215428517,catchup,10,0.6797630473681352,saved_adversary,0
2,E_F_C,SEX,validation_person_weighted,120,0.6783157404310928,mlp_1,20,0.6783157404310928,mlp_1,20,0.6817699319267138,catchup,10,0.687643171200955,saved_adversary,0
2,E_F_C,SEX,validation_person_weighted,360,0.6783157404310928,mlp_1,20,0.6783157404310928,mlp_1,20,0.6817699319267138,catchup,10,0.687643171200955,saved_adversary,0
2,E_F_C,SEX,development_evaluation_person_weighted,120,0.6727867976140384,mlp_1,20,0.6727867976140384,mlp_1,20,0.6784462872443636,catchup,10,0.6875388750892436,saved_adversary,0
2,E_F_C,SEX,development_evaluation_person_weighted,360,0.6727867976140384,mlp_1,20,0.6727867976140384,mlp_1,20,0.6784462872443636,catchup,10,0.6875388750892436,saved_adversary,0
