seed,role,target,audit_budget,selector,split,reference_teacher,arm,comparison,E_rho0,E_rho0p1,reference_rho0,reference_rho0p1,E_reconstruction_delta,reference_reconstruction_delta,left_minus_right,signed_gain_interaction
2,audit,RAC1P,120,pooled,validation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0073282588367997725,-0.0022080185437276523,0.009536277380527425,-0.009536277380527425
2,audit,RAC1P,120,pooled,validation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0073282588367997725,0.009954688758491148,-0.0026264299216913756,0.0026264299216913756
2,audit,RAC1P,120,pooled,development_evaluation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0018400355865710871,0.00400909257661386,-0.0021690569900427725,0.0021690569900427725
2,audit,RAC1P,120,pooled,development_evaluation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0018400355865710871,0.0013804293010917235,0.00045960628547936366,-0.00045960628547936366
2,audit,SEX,360,primary,validation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0016698778666229819,0.0007375542168287508,0.0009323236497942311,-0.0009323236497942311
2,audit,SEX,360,primary,validation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0016698778666229819,0.002626319671158117,-0.0009564418045351353,0.0009564418045351353
2,audit,SEX,360,primary,development_evaluation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0014711734394757814,0.001386681020568159,8.449241890762238e-05,-8.449241890762238e-05
2,audit,SEX,360,primary,development_evaluation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0014711734394757814,0.0004558872161213312,0.0010152862233544502,-0.0010152862233544502
2,audit,SEX,360,primary,validation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,6.490058784525132e-05,-0.0012887896372354435,0.0013536902250806948,-0.0013536902250806948
2,audit,SEX,360,primary,validation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,6.490058784525132e-05,0.0013249388234394255,-0.0012600382355941742,0.0012600382355941742
2,audit,SEX,360,primary,development_evaluation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0017082141413987673,7.334426146010653e-05,0.0016348698799386607,-0.0016348698799386607
2,audit,SEX,360,primary,development_evaluation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0017082141413987673,-0.0009891637775694129,0.00269737791896818,-0.00269737791896818
2,audit,RAC1P,360,primary,validation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0015784142013475222,-0.00048080561159258295,0.002059219812940105,-0.002059219812940105
2,audit,RAC1P,360,primary,validation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0015784142013475222,0.0024498616404875495,-0.0008714474391400273,0.0008714474391400273
2,audit,RAC1P,360,primary,development_evaluation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0020756939216668435,0.0003352890402181785,0.001740404881448665,-0.001740404881448665
2,audit,RAC1P,360,primary,development_evaluation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0020756939216668435,0.007033069030833561,-0.004957375109166717,0.004957375109166717
2,audit,RAC1P,360,primary,validation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0016267523651420923,-0.0022080185437276523,0.0038347709088697446,-0.0038347709088697446
2,audit,RAC1P,360,primary,validation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0016267523651420923,-0.0001881263252709875,0.0018148786904130798,-0.0018148786904130798
2,audit,RAC1P,360,primary,development_evaluation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0011778550456589265,0.00400909257661386,-0.002831237530954933,0.002831237530954933
2,audit,RAC1P,360,primary,development_evaluation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0011778550456589265,0.007628136307515909,-0.006450281261856983,0.006450281261856983
2,audit,SEX,360,pooled,validation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,-0.001435015729206679,0.0007375542168287508,-0.0021725699460354297,0.0021725699460354297
2,audit,SEX,360,pooled,validation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,-0.001435015729206679,0.002626319671158117,-0.004061335400364796,0.004061335400364796
2,audit,SEX,360,pooled,development_evaluation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,-0.004642537048986206,0.001386681020568159,-0.006029218069554365,0.006029218069554365
2,audit,SEX,360,pooled,development_evaluation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,-0.004642537048986206,0.0004558872161213312,-0.005098424265107537,0.005098424265107537
2,audit,SEX,360,pooled,validation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,-0.0045003747517539106,-0.0012887896372354435,-0.003211585114518467,0.003211585114518467
2,audit,SEX,360,pooled,validation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,-0.0045003747517539106,0.0013249388234394255,-0.005825313575193336,0.005825313575193336
2,audit,SEX,360,pooled,development_evaluation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0013413532562515096,7.334426146010653e-05,0.001268008994791403,-0.001268008994791403
2,audit,SEX,360,pooled,development_evaluation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0013413532562515096,-0.0009891637775694129,0.0023305170338209225,-0.0023305170338209225
2,audit,RAC1P,360,pooled,validation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0059446740591508895,-0.00048080561159258295,0.0064254796707434725,-0.0064254796707434725
2,audit,RAC1P,360,pooled,validation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0059446740591508895,0.007089513779080736,-0.0011448397199298466,0.0011448397199298466
2,audit,RAC1P,360,pooled,development_evaluation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.004309134048944729,0.0003352890402181785,0.003973845008726551,-0.003973845008726551
2,audit,RAC1P,360,pooled,development_evaluation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.004309134048944729,0.00016680600238894172,0.004142328046555788,-0.004142328046555788
2,audit,RAC1P,360,pooled,validation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0073282588367997725,-0.0022080185437276523,0.009536277380527425,-0.009536277380527425
2,audit,RAC1P,360,pooled,validation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0073282588367997725,0.009954688758491148,-0.0026264299216913756,0.0026264299216913756
2,audit,RAC1P,360,pooled,development_evaluation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0018400355865710871,0.00400909257661386,-0.0021690569900427725,0.0021690569900427725
2,audit,RAC1P,360,pooled,development_evaluation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0018400355865710871,0.0013804293010917235,0.00045960628547936366,-0.00045960628547936366
