beta,seed,release,split,rank,rank_tolerance,metric,coordinate,value
beta_1,0,beta_1_W,fit,17,1e-12,direct_per_coordinate_mse,11,0.002369104655334611
beta_1,0,beta_1_W,fit,17,1e-12,direct_per_coordinate_mse,12,0.000764596307868282
beta_1,0,beta_1_W,fit,17,1e-12,direct_per_coordinate_mse,13,0.004921570884651191
beta_1,0,beta_1_W,fit,17,1e-12,direct_per_coordinate_mse,14,0.00231978618743758
beta_1,0,beta_1_W,fit,17,1e-12,direct_per_coordinate_mse,15,0.0027464947574186048
beta_1,0,beta_1_W,fit,17,1e-12,affine_per_coordinate_mse,0,0.02821116491556575
beta_1,0,beta_1_W,fit,17,1e-12,affine_per_coordinate_mse,1,0.008046519179705195
beta_1,0,beta_1_W,fit,17,1e-12,affine_per_coordinate_mse,2,0.006120608707264031
beta_1,0,beta_1_W,fit,17,1e-12,affine_per_coordinate_mse,3,0.013404681386181363
beta_1,0,beta_1_W,fit,17,1e-12,affine_per_coordinate_mse,4,0.0034733757801830856
beta_1,0,beta_1_W,fit,17,1e-12,affine_per_coordinate_mse,5,0.0035784645446592473
beta_1,0,beta_1_W,fit,17,1e-12,affine_per_coordinate_mse,6,0.008540764443940498
beta_1,0,beta_1_W,fit,17,1e-12,affine_per_coordinate_mse,7,0.006326237982511639
beta_1,0,beta_1_W,fit,17,1e-12,affine_per_coordinate_mse,8,0.0029746788484688058
beta_1,0,beta_1_W,fit,17,1e-12,affine_per_coordinate_mse,9,0.005346676932893206
beta_1,0,beta_1_W,fit,17,1e-12,affine_per_coordinate_mse,10,0.00043360247706473125
beta_1,0,beta_1_W,fit,17,1e-12,affine_per_coordinate_mse,11,0.0011226297397239151
beta_1,0,beta_1_W,fit,17,1e-12,affine_per_coordinate_mse,12,0.0003488932828311268
beta_1,0,beta_1_W,fit,17,1e-12,affine_per_coordinate_mse,13,0.00316730528127045
beta_1,0,beta_1_W,fit,17,1e-12,affine_per_coordinate_mse,14,0.0016873352575454879
beta_1,0,beta_1_W,fit,17,1e-12,affine_per_coordinate_mse,15,0.001193875903390685
beta_1,0,beta_1_W,fit,17,1e-12,prior_per_coordinate_mse,0,1.000000000000006
beta_1,0,beta_1_W,fit,17,1e-12,prior_per_coordinate_mse,1,1.0000000000000002
beta_1,0,beta_1_W,fit,17,1e-12,prior_per_coordinate_mse,2,0.9999999999999978
beta_1,0,beta_1_W,fit,17,1e-12,prior_per_coordinate_mse,3,0.999999999999986
beta_1,0,beta_1_W,fit,17,1e-12,prior_per_coordinate_mse,4,1.000000000000003
beta_1,0,beta_1_W,fit,17,1e-12,prior_per_coordinate_mse,5,0.9999999999999908
beta_1,0,beta_1_W,fit,17,1e-12,prior_per_coordinate_mse,6,0.999999999999999
beta_1,0,beta_1_W,fit,17,1e-12,prior_per_coordinate_mse,7,1.0000000000000022
beta_1,0,beta_1_W,fit,17,1e-12,prior_per_coordinate_mse,8,0.9999999999999969
beta_1,0,beta_1_W,fit,17,1e-12,prior_per_coordinate_mse,9,0.9999999999999991
beta_1,0,beta_1_W,fit,17,1e-12,prior_per_coordinate_mse,10,0.9999999999999928
beta_1,0,beta_1_W,fit,17,1e-12,prior_per_coordinate_mse,11,1.0000000000000016
beta_1,0,beta_1_W,fit,17,1e-12,prior_per_coordinate_mse,12,1.000000000000004
beta_1,0,beta_1_W,fit,17,1e-12,prior_per_coordinate_mse,13,0.999999999999999
beta_1,0,beta_1_W,fit,17,1e-12,prior_per_coordinate_mse,14,1.000000000000009
beta_1,0,beta_1_W,fit,17,1e-12,prior_per_coordinate_mse,15,1.000000000000005
beta_1,0,beta_1_W,source_validation,17,1e-12,direct_per_coordinate_mse,0,0.06735372596551355
beta_1,0,beta_1_W,source_validation,17,1e-12,direct_per_coordinate_mse,1,0.01552987147749016
beta_1,0,beta_1_W,source_validation,17,1e-12,direct_per_coordinate_mse,2,0.010758415917114047
beta_1,0,beta_1_W,source_validation,17,1e-12,direct_per_coordinate_mse,3,0.03400360996673925
beta_1,0,beta_1_W,source_validation,17,1e-12,direct_per_coordinate_mse,4,0.00903972843830513
beta_1,0,beta_1_W,source_validation,17,1e-12,direct_per_coordinate_mse,5,0.010137097189363963
beta_1,0,beta_1_W,source_validation,17,1e-12,direct_per_coordinate_mse,6,0.01864082960652998
beta_1,0,beta_1_W,source_validation,17,1e-12,direct_per_coordinate_mse,7,0.016181457185487375
beta_1,0,beta_1_W,source_validation,17,1e-12,direct_per_coordinate_mse,8,0.0038270917640175787
beta_1,0,beta_1_W,source_validation,17,1e-12,direct_per_coordinate_mse,9,0.015274041066240474
beta_1,0,beta_1_W,source_validation,17,1e-12,direct_per_coordinate_mse,10,0.0004967128498637464
beta_1,0,beta_1_W,source_validation,17,1e-12,direct_per_coordinate_mse,11,0.0024773237953593977
beta_1,0,beta_1_W,source_validation,17,1e-12,direct_per_coordinate_mse,12,0.0007847785649729729
beta_1,0,beta_1_W,source_validation,17,1e-12,direct_per_coordinate_mse,13,0.005060598057386327
beta_1,0,beta_1_W,source_validation,17,1e-12,direct_per_coordinate_mse,14,0.0023572650725587367
beta_1,0,beta_1_W,source_validation,17,1e-12,direct_per_coordinate_mse,15,0.0028711096865434026
beta_1,0,beta_1_W,source_validation,17,1e-12,affine_per_coordinate_mse,0,0.029473803883653758
beta_1,0,beta_1_W,source_validation,17,1e-12,affine_per_coordinate_mse,1,0.008328693700713886
beta_1,0,beta_1_W,source_validation,17,1e-12,affine_per_coordinate_mse,2,0.0065733085192298995
beta_1,0,beta_1_W,source_validation,17,1e-12,affine_per_coordinate_mse,3,0.01605484389012572
beta_1,0,beta_1_W,source_validation,17,1e-12,affine_per_coordinate_mse,4,0.003922862516632046
beta_1,0,beta_1_W,source_validation,17,1e-12,affine_per_coordinate_mse,5,0.004029995782348664
beta_1,0,beta_1_W,source_validation,17,1e-12,affine_per_coordinate_mse,6,0.009808501781786164
beta_1,0,beta_1_W,source_validation,17,1e-12,affine_per_coordinate_mse,7,0.006718456832812422
beta_1,0,beta_1_W,source_validation,17,1e-12,affine_per_coordinate_mse,8,0.00319224448284329
beta_1,0,beta_1_W,source_validation,17,1e-12,affine_per_coordinate_mse,9,0.005880108088937939
beta_1,0,beta_1_W,source_validation,17,1e-12,affine_per_coordinate_mse,10,0.0004554209704317144
beta_1,0,beta_1_W,source_validation,17,1e-12,affine_per_coordinate_mse,11,0.0012326657141365279
beta_1,0,beta_1_W,source_validation,17,1e-12,affine_per_coordinate_mse,12,0.0003536565557395275
beta_1,0,beta_1_W,source_validation,17,1e-12,affine_per_coordinate_mse,13,0.003446178439715327
beta_1,0,beta_1_W,source_validation,17,1e-12,affine_per_coordinate_mse,14,0.0017421699330108053
beta_1,0,beta_1_W,source_validation,17,1e-12,affine_per_coordinate_mse,15,0.0012543211573212833
beta_1,0,beta_1_W,source_validation,17,1e-12,prior_per_coordinate_mse,0,1.0375578121569773
beta_1,0,beta_1_W,source_validation,17,1e-12,prior_per_coordinate_mse,1,1.0351422418203997
beta_1,0,beta_1_W,source_validation,17,1e-12,prior_per_coordinate_mse,2,0.9750677344807709
beta_1,0,beta_1_W,source_validation,17,1e-12,prior_per_coordinate_mse,3,0.9852156941423459
beta_1,0,beta_1_W,source_validation,17,1e-12,prior_per_coordinate_mse,4,1.0449103277810163
beta_1,0,beta_1_W,source_validation,17,1e-12,prior_per_coordinate_mse,5,1.0149874253989823
beta_1,0,beta_1_W,source_validation,17,1e-12,prior_per_coordinate_mse,6,0.9938024083599571
beta_1,0,beta_1_W,source_validation,17,1e-12,prior_per_coordinate_mse,7,1.0459225809466342
beta_1,0,beta_1_W,source_validation,17,1e-12,prior_per_coordinate_mse,8,0.9687395256866196
beta_1,0,beta_1_W,source_validation,17,1e-12,prior_per_coordinate_mse,9,0.9756343957422708
beta_1,0,beta_1_W,source_validation,17,1e-12,prior_per_coordinate_mse,10,0.97858520125265
beta_1,0,beta_1_W,source_validation,17,1e-12,prior_per_coordinate_mse,11,0.9488550732997493
beta_1,0,beta_1_W,source_validation,17,1e-12,prior_per_coordinate_mse,12,1.0018383456210087
beta_1,0,beta_1_W,source_validation,17,1e-12,prior_per_coordinate_mse,13,0.9545327194285073
beta_1,0,beta_1_W,source_validation,17,1e-12,prior_per_coordinate_mse,14,1.0603772333333958
beta_1,0,beta_1_W,source_validation,17,1e-12,prior_per_coordinate_mse,15,0.9705334707511628
beta_1,0,beta_1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,0,0.06600584400377203
beta_1,0,beta_1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,1,0.015501963730082042
beta_1,0,beta_1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,2,0.010386319735580865
beta_1,0,beta_1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,3,0.030848538861411468
beta_1,0,beta_1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,4,0.008468861236113097
beta_1,0,beta_1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,5,0.009638766137474908
beta_1,0,beta_1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,6,0.01726562173684571
beta_1,0,beta_1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,7,0.015782586056582643
beta_1,0,beta_1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,8,0.0036382056633090603
beta_1,0,beta_1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,9,0.01483540133277048
beta_1,0,beta_1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,10,0.0004765233479790788
beta_1,0,beta_1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,11,0.0024156265207656703
beta_1,0,beta_1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,12,0.0008103335446370579
beta_1,0,beta_1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,13,0.00531274136106693
beta_1,0,beta_1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,14,0.0025799830864441436
beta_1,0,beta_1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,15,0.002877238057196556
beta_1,0,beta_1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,0,0.028081436186847802
beta_1,0,beta_1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,1,0.007821441761640197
beta_1,0,beta_1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,2,0.006221412949436278
beta_1,0,beta_1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,3,0.01300360153932843
beta_1,0,beta_1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,4,0.003451577198728096
beta_1,0,beta_1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,5,0.00350007087879413
beta_1,0,beta_1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,6,0.00847934145095669
beta_1,0,beta_1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,7,0.006265097431020002
beta_1,0,beta_1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,8,0.003118614856436844
beta_1,0,beta_1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,9,0.005192603276185898
beta_1,0,beta_1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,10,0.00044205308816650955
beta_1,0,beta_1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,11,0.0011930392358360678
beta_1,0,beta_1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,12,0.00036851039609319194
beta_1,0,beta_1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,13,0.003432482128615052
beta_1,0,beta_1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,14,0.0018353502542868049
beta_1,0,beta_1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,15,0.0012460926216354914
beta_1,0,beta_1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,0,0.9550203339797398
beta_1,0,beta_1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,1,0.959698676715441
beta_1,0,beta_1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,2,1.0152728694883875
beta_1,0,beta_1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,3,0.9494723695191853
beta_1,0,beta_1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,4,1.0605257513904214
beta_1,0,beta_1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,5,1.0181820921777558
beta_1,0,beta_1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,6,1.0772781553741217
beta_1,0,beta_1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,7,1.046307267602392
beta_1,0,beta_1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,8,0.9857328381959477
beta_1,0,beta_1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,9,1.0532985840987015
beta_1,0,beta_1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,10,1.0033313716106878
beta_1,0,beta_1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,11,1.0244540302042826
beta_1,0,beta_1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,12,1.0166150195757857
beta_1,0,beta_1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,13,0.9412144551957943
beta_1,0,beta_1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,14,1.0166748977511841
beta_1,0,beta_1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,15,1.0061772810145502
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,0,1.357010762386691
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,1,1.9831715525572438
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,2,1.8176140223754855
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,3,0.8082557351509948
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,4,0.7370990100926963
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,5,0.6893739358472621
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,6,0.8696531683130869
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,7,1.097829863693516
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,8,1.0354650334256739
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,9,2.2523479572578307
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,10,2.820200524562696
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,11,1.2148978925174887
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,12,1.9279738103500206
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,13,1.0364380930779635
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,14,0.8118910944382686
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,15,1.7650507354211973
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,0,0.13675092352542217
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,1,0.2571989142319027
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,2,0.43474195280758743
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,3,0.2605666486688549
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,4,0.3298161117347745
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,5,0.22322784202156443
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,6,0.22133259695971524
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,7,0.16648823747989236
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,8,0.329871152791542
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,9,0.10635453530863184
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,10,0.5720404776683652
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,11,0.07501996679691342
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,12,0.27054583592667497
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,13,0.3487038190889422
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,14,0.22037647952986567
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,15,0.2645220168695131
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,0,1.000000000000006
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,1,1.0000000000000002
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,2,0.9999999999999978
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,3,0.999999999999986
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,4,1.000000000000003
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,5,0.9999999999999908
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,6,0.999999999999999
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,7,1.0000000000000022
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,8,0.9999999999999969
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,9,0.9999999999999991
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,10,0.9999999999999928
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,11,1.0000000000000016
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,12,1.000000000000004
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,13,0.999999999999999
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,14,1.000000000000009
beta_1,0,beta_1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,15,1.000000000000005
beta_1,0,beta_1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,0,1.3711932252851915
beta_1,0,beta_1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,1,1.9805324409862022
beta_1,0,beta_1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,2,1.884078336745253
beta_1,0,beta_1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,3,0.9043355359038492
beta_1,0,beta_1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,4,0.7902501884611075
beta_1,0,beta_1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,5,0.6986784470162729
beta_1,0,beta_1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,6,0.8926746412306256
beta_1,0,beta_1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,7,1.0981394550546977
beta_1,0,beta_1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,8,1.0379503461168649
beta_1,0,beta_1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,9,2.236103027503632
beta_1,0,beta_1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,10,2.647635726936395
beta_1,0,beta_1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,11,1.2155469334141984
beta_1,0,beta_1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,12,1.833474635290125
beta_1,0,beta_1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,13,1.0389150730269905
beta_1,0,beta_1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,14,0.7502334265021855
beta_1,0,beta_1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,15,1.7772503592216677
beta_1,0,beta_1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,0,0.14356505144637804
beta_1,0,beta_1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,1,0.2545347839145551
beta_1,0,beta_1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,2,0.430950971030847
beta_1,0,beta_1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,3,0.29336887059608996
beta_1,0,beta_1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,4,0.347038838280791
beta_1,0,beta_1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,5,0.22815445903347079
beta_1,0,beta_1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,6,0.21006250608592372
beta_1,0,beta_1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,7,0.16361195144600504
beta_1,0,beta_1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,8,0.3258295276208713
beta_1,0,beta_1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,9,0.11340014358623646
beta_1,0,beta_1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,10,0.5466533082580544
beta_1,0,beta_1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,11,0.0736101426414102
beta_1,0,beta_1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,12,0.2743100154745853
beta_1,0,beta_1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,13,0.3440422276453025
