seed,role,release,target,family,selected,effective_family,fallback_reason,fit_rows,fit_support,fit_coverage_complete,split,eligible_n,missing_or_inapplicable,n,n_classes,class_schema,weighted,weight_sum,support,weighted_support,prevalence,coverage_complete,raw_coverage_complete,valid_class_mask,log_loss,log_loss_probability_floor,accuracy,balanced_accuracy,observed_balanced_accuracy,auroc,macro_auroc,observed_macro_auroc
2,audit,D_features,SEX,mlp,True,mlp,,2941,"[1508,1433]",True,test,2979,0,2979,2,"[0,1]",False,2979.0,"[1510,1469]","[1510.0,1469.0]","[0.5068815038603558,0.4931184961396442]",True,True,"[true,true]",0.6610180600840607,1e-12,0.5709969788519638,0.5692336995478295,0.5692336995478295,0.6210926476090868,0.6210925349045844,0.6210925349045844
2,audit,D_features,SEX,mlp,True,mlp,,2941,"[1508,1433]",True,test_person_weighted,2979,0,2979,2,"[0,1]",True,333421.0,"[1510,1469]","[174532.0,158889.0]","[0.5234583304590893,0.47654166954091076]",True,True,"[true,true]",0.6655581746079258,1e-12,0.5672348172430651,0.5601632350990928,0.5601632350990928,0.6055077538790278,0.6055077110392171,0.6055077110392171
2,audit,D_features,SEX,histgb,False,histgb,,2941,"[1508,1433]",True,validation,3062,0,3062,2,"[0,1]",False,3062.0,"[1611,1451]","[1611.0,1451.0]","[0.5261267145656434,0.47387328543435664]",True,True,"[true,true]",0.6841950096178829,1e-12,0.5904637491835402,0.5883157701553029,0.5883157701553029,0.625491270602136,0.625491270602136,0.625491270602136
2,audit,D_features,SEX,histgb,False,histgb,,2941,"[1508,1433]",True,test,2979,0,2979,2,"[0,1]",False,2979.0,"[1510,1469]","[1510.0,1469.0]","[0.5068815038603558,0.4931184961396442]",True,True,"[true,true]",0.6933254886608607,1e-12,0.5787176905001679,0.5781619248125724,0.5781619248125724,0.6131528408296855,0.6131528408296855,0.6131528408296855
2,audit,D_features,SEX,histgb,False,histgb,,2941,"[1508,1433]",True,test_person_weighted,2979,0,2979,2,"[0,1]",True,333421.0,"[1510,1469]","[174532.0,158889.0]","[0.5234583304590893,0.47654166954091076]",True,True,"[true,true]",0.6916201033498904,1e-12,0.5779060107191809,0.5758163520041386,0.5758163520041386,0.6068878753800787,0.6068878753800787,0.6068878753800787
2,audit,D_features,RAC1P,logistic,True,logistic,,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation,3062,0,3062,9,"[0,1,2,3,4,5,6,7,8]",False,3062.0,"[1747,158,25,0,11,496,9,454,162]","[1747.0,158.0,25.0,0.0,11.0,496.0,9.0,454.0,162.0]","[0.5705421293272371,0.051600261267145654,0.008164598301763554,0.0,0.0035924232527759633,0.1619856303069889,0.002939255388634879,0.14826910516002612,0.052906596995427824]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2111860341869314,1e-12,0.5849118223383409,,0.1463346295897415,,,0.6085300571708326
2,audit,D_features,RAC1P,logistic,True,logistic,,2941,"[1670,165,22,0,5,450,9,450,170]",False,test,2979,0,2979,9,"[0,1,2,3,4,5,6,7,8]",False,2979.0,"[1723,139,20,1,9,479,6,430,172]","[1723.0,139.0,20.0,1.0,9.0,479.0,6.0,430.0,172.0]","[0.5783820073850285,0.04665995300436388,0.00671366230278617,0.0003356831151393085,0.0030211480362537764,0.16079221215172876,0.002014098690835851,0.14434373950990265,0.057737495803961064]",True,True,"[true,true,true,true,true,true,true,true,true]",1.1921376643682347,1e-12,0.589795233299765,0.12841177471424267,0.12841177471424267,0.6327710253913357,0.6327710253913357,0.6327710253913357
2,audit,D_features,RAC1P,logistic,True,logistic,,2941,"[1670,165,22,0,5,450,9,450,170]",False,test_person_weighted,2979,0,2979,9,"[0,1,2,3,4,5,6,7,8]",True,333421.0,"[1723,139,20,1,9,479,6,430,172]","[191893.0,17857.0,1978.0,79.0,811.0,50812.0,639.0,50846.0,18506.0]","[0.575527636231671,0.05355691453147822,0.005932439768340927,0.00023693768538874275,0.002432360289243929,0.15239591987307338,0.001916495961562109,0.15249789305412675,0.055503402605114854]",True,True,"[true,true,true,true,true,true,true,true,true]",1.1968798798628915,1e-12,0.5879053808848272,0.12974651625854522,0.12974651625854522,0.630012072956499,0.630012072956499,0.630012072956499
2,audit,D_features,RAC1P,mlp,False,mlp,,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation,3062,0,3062,9,"[0,1,2,3,4,5,6,7,8]",False,3062.0,"[1747,158,25,0,11,496,9,454,162]","[1747.0,158.0,25.0,0.0,11.0,496.0,9.0,454.0,162.0]","[0.5705421293272371,0.051600261267145654,0.008164598301763554,0.0,0.0035924232527759633,0.1619856303069889,0.002939255388634879,0.14826910516002612,0.052906596995427824]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2259899615862198,1e-12,0.5806662312214239,,0.1389716208113806,,,0.5916840810347823
2,audit,D_features,RAC1P,mlp,False,mlp,,2941,"[1670,165,22,0,5,450,9,450,170]",False,test,2979,0,2979,9,"[0,1,2,3,4,5,6,7,8]",False,2979.0,"[1723,139,20,1,9,479,6,430,172]","[1723.0,139.0,20.0,1.0,9.0,479.0,6.0,430.0,172.0]","[0.5783820073850285,0.04665995300436388,0.00671366230278617,0.0003356831151393085,0.0030211480362537764,0.16079221215172876,0.002014098690835851,0.14434373950990265,0.057737495803961064]",True,True,"[true,true,true,true,true,true,true,true,true]",1.2059593336241856,1e-12,0.5857670359180933,0.12299274441502751,0.12299274441502751,0.6102787666093137,0.6102787666093137,0.6102787666093137
2,audit,D_features,RAC1P,mlp,False,mlp,,2941,"[1670,165,22,0,5,450,9,450,170]",False,test_person_weighted,2979,0,2979,9,"[0,1,2,3,4,5,6,7,8]",True,333421.0,"[1723,139,20,1,9,479,6,430,172]","[191893.0,17857.0,1978.0,79.0,811.0,50812.0,639.0,50846.0,18506.0]","[0.575527636231671,0.05355691453147822,0.005932439768340927,0.00023693768538874275,0.002432360289243929,0.15239591987307338,0.001916495961562109,0.15249789305412675,0.055503402605114854]",True,True,"[true,true,true,true,true,true,true,true,true]",1.2176875870292572,1e-12,0.580929215616293,0.12353916583631191,0.12353916583631191,0.5912843168917367,0.5912843168917367,0.5912843168917367
2,audit,D_features,RAC1P,histgb,False,histgb,,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation,3062,0,3062,9,"[0,1,2,3,4,5,6,7,8]",False,3062.0,"[1747,158,25,0,11,496,9,454,162]","[1747.0,158.0,25.0,0.0,11.0,496.0,9.0,454.0,162.0]","[0.5705421293272371,0.051600261267145654,0.008164598301763554,0.0,0.0035924232527759633,0.1619856303069889,0.002939255388634879,0.14826910516002612,0.052906596995427824]",False,False,"[true,true,true,false,true,true,true,true,true]",1.472417773557368,1e-12,0.5254735467015023,,0.1534732859699013,,,0.5581737684484425
2,audit,D_features,RAC1P,histgb,False,histgb,,2941,"[1670,165,22,0,5,450,9,450,170]",False,test,2979,0,2979,9,"[0,1,2,3,4,5,6,7,8]",False,2979.0,"[1723,139,20,1,9,479,6,430,172]","[1723.0,139.0,20.0,1.0,9.0,479.0,6.0,430.0,172.0]","[0.5783820073850285,0.04665995300436388,0.00671366230278617,0.0003356831151393085,0.0030211480362537764,0.16079221215172876,0.002014098690835851,0.14434373950990265,0.057737495803961064]",True,True,"[true,true,true,true,true,true,true,true,true]",1.4223269188824987,1e-12,0.5327291037260826,0.13590228388793119,0.13590228388793119,0.5973958743931519,0.5973958743931519,0.5973958743931519
2,audit,D_features,RAC1P,histgb,False,histgb,,2941,"[1670,165,22,0,5,450,9,450,170]",False,test_person_weighted,2979,0,2979,9,"[0,1,2,3,4,5,6,7,8]",True,333421.0,"[1723,139,20,1,9,479,6,430,172]","[191893.0,17857.0,1978.0,79.0,811.0,50812.0,639.0,50846.0,18506.0]","[0.575527636231671,0.05355691453147822,0.005932439768340927,0.00023693768538874275,0.002432360289243929,0.15239591987307338,0.001916495961562109,0.15249789305412675,0.055503402605114854]",True,True,"[true,true,true,true,true,true,true,true,true]",1.4338037230112677,1e-12,0.5258007144121096,0.1354100448914748,0.1354100448914748,0.5865604384361063,0.5865604384361063,0.5865604384361063
2,transfer,E_pca,same_residence,logistic,True,logistic,,2048,"[481,1567]",True,validation,3024,0,3024,2,"[0,1]",False,3024.0,"[737,2287]","[737.0,2287.0]","[0.24371693121693122,0.7562830687830688]",True,True,"[true,true]",0.5053613872615593,1e-12,0.7549603174603174,0.5611983608609573,0.5611983608609573,0.714334575878409,0.714334575878409,0.714334575878409
2,transfer,E_pca,same_residence,logistic,True,logistic,,2048,"[481,1567]",True,test,2979,0,2979,2,"[0,1]",False,2979.0,"[686,2293]","[686.0,2293.0]","[0.23027861698556562,0.7697213830144344]",True,True,"[true,true]",0.4884670544407495,1e-12,0.7784491440080564,0.5817798242591535,0.5817798242591535,0.7172141986194516,0.7172141986194516,0.7172141986194516
2,transfer,E_pca,same_residence,logistic,True,logistic,,2048,"[481,1567]",True,test_person_weighted,2979,0,2979,2,"[0,1]",True,333421.0,"[686,2293]","[68689.0,264732.0]","[0.20601281862870066,0.7939871813712993]",True,True,"[true,true]",0.46172243112592687,1e-12,0.7989268822299735,0.5733972055955558,0.5733972055955558,0.7158909862547491,0.7158909862547491,0.7158909862547491
2,transfer,E_pca,same_residence,mlp,False,mlp,,2048,"[481,1567]",True,validation,3024,0,3024,2,"[0,1]",False,3024.0,"[737,2287]","[737.0,2287.0]","[0.24371693121693122,0.7562830687830688]",True,True,"[true,true]",0.509903602432601,1e-12,0.751984126984127,0.5578513205724766,0.5578513205724766,0.70820589978517,0.70820589978517,0.70820589978517
2,transfer,E_pca,same_residence,mlp,False,mlp,,2048,"[481,1567]",True,test,2979,0,2979,2,"[0,1]",False,2979.0,"[686,2293]","[686.0,2293.0]","[0.23027861698556562,0.7697213830144344]",True,True,"[true,true]",0.49677759496991275,1e-12,0.7777777777777778,0.5777680581920639,0.5777680581920639,0.7064659332052552,0.7064659332052552,0.7064659332052552
2,transfer,E_pca,same_residence,mlp,False,mlp,,2048,"[481,1567]",True,test_person_weighted,2979,0,2979,2,"[0,1]",True,333421.0,"[686,2293]","[68689.0,264732.0]","[0.20601281862870066,0.7939871813712993]",True,True,"[true,true]",0.46966084561052945,1e-12,0.7968604257080388,0.5667647015056323,0.5667647015056323,0.7053636595649673,0.7053636595649673,0.7053636595649673
2,transfer,E_pca,commute_over20,logistic,False,logistic,,2048,"[1033,1015]",True,validation,2072,952,2072,2,"[0,1]",False,2072.0,"[1030,1042]","[1030.0,1042.0]","[0.4971042471042471,0.502895752895753]",True,True,"[true,true]",0.678798798814176,1e-12,0.5762548262548263,0.576067308946574,0.576067308946574,0.5995667405847604,0.5995667405847604,0.5995667405847604
2,transfer,E_pca,commute_over20,logistic,False,logistic,,2048,"[1033,1015]",True,test,1955,1024,1955,2,"[0,1]",False,1955.0,"[938,1017]","[938.0,1017.0]","[0.47979539641943736,0.5202046035805626]",True,True,"[true,true]",0.683891492272124,1e-12,0.5519181585677749,0.5495704159354933,0.5495704159354933,0.5707623911626025,0.5707623911626025,0.5707623911626025
2,transfer,E_pca,commute_over20,logistic,False,logistic,,2048,"[1033,1015]",True,test_person_weighted,1955,1024,1955,2,"[0,1]",True,225743.0,"[938,1017]","[106764.0,118979.0]","[0.47294489751620206,0.5270551024837979]",True,True,"[true,true]",0.6923862762447943,1e-12,0.5418019606366532,0.5376608200491547,0.5376608200491547,0.5523546264198864,0.5523546264198864,0.5523546264198864
2,transfer,E_pca,commute_over20,mlp,True,mlp,,2048,"[1033,1015]",True,validation,2072,952,2072,2,"[0,1]",False,2072.0,"[1030,1042]","[1030.0,1042.0]","[0.4971042471042471,0.502895752895753]",True,True,"[true,true]",0.6769365625711985,1e-12,0.5598455598455598,0.5595959972420476,0.5595959972420476,0.5981309282000633,0.5981309282000633,0.5981309282000633
2,transfer,E_pca,commute_over20,mlp,True,mlp,,2048,"[1033,1015]",True,test,1955,1024,1955,2,"[0,1]",False,1955.0,"[938,1017]","[938.0,1017.0]","[0.47979539641943736,0.5202046035805626]",True,True,"[true,true]",0.6912040558120929,1e-12,0.5437340153452686,0.5409174104194576,0.5409174104194576,0.5579807452413449,0.5579807452413449,0.5579807452413449
2,transfer,E_pca,commute_over20,mlp,True,mlp,,2048,"[1033,1015]",True,test_person_weighted,1955,1024,1955,2,"[0,1]",True,225743.0,"[938,1017]","[106764.0,118979.0]","[0.47294489751620206,0.5270551024837979]",True,True,"[true,true]",0.6977614271289241,1e-12,0.533602370837634,0.5289368752022781,0.5289368752022781,0.5420554992083118,0.5420554992083118,0.5420554992083118
2,audit,E_pca,SEX,logistic,False,logistic,,2941,"[1508,1433]",True,validation,3062,0,3062,2,"[0,1]",False,3062.0,"[1611,1451]","[1611.0,1451.0]","[0.5261267145656434,0.47387328543435664]",True,True,"[true,true]",0.6634541061708475,1e-12,0.5871979098628347,0.587197082771316,0.587197082771316,0.6285859492008978,0.6285859492008978,0.6285859492008978
2,audit,E_pca,SEX,logistic,False,logistic,,2941,"[1508,1433]",True,test,2979,0,2979,2,"[0,1]",False,2979.0,"[1510,1469]","[1510.0,1469.0]","[0.5068815038603558,0.4931184961396442]",True,True,"[true,true]",0.6629506212061672,1e-12,0.5877811346089292,0.5877862130836402,0.5877862130836402,0.6375727507562472,0.6375727507562472,0.6375727507562472
2,audit,E_pca,SEX,logistic,False,logistic,,2941,"[1508,1433]",True,test_person_weighted,2979,0,2979,2,"[0,1]",True,333421.0,"[1510,1469]","[174532.0,158889.0]","[0.5234583304590893,0.47654166954091076]",True,True,"[true,true]",0.6669245041562791,1e-12,0.5769822536672855,0.5759815140790274,0.5759815140790274,0.6256165134860503,0.6256165134860503,0.6256165134860503
2,audit,E_pca,SEX,mlp,True,mlp,,2941,"[1508,1433]",True,validation,3062,0,3062,2,"[0,1]",False,3062.0,"[1611,1451]","[1611.0,1451.0]","[0.5261267145656434,0.47387328543435664]",True,True,"[true,true]",0.6623388051796988,1e-12,0.5973220117570216,0.5963735277924298,0.5963735277924298,0.633936611707673,0.6339367186567537,0.6339367186567537
2,audit,E_pca,SEX,mlp,True,mlp,,2941,"[1508,1433]",True,test,2979,0,2979,2,"[0,1]",False,2979.0,"[1510,1469]","[1510.0,1469.0]","[0.5068815038603558,0.4931184961396442]",True,True,"[true,true]",0.6615359309076165,1e-12,0.590802282645183,0.5906184772269283,0.5906184772269283,0.6398597505173136,0.6398597505173136,0.6398597505173136
2,audit,E_pca,SEX,mlp,True,mlp,,2941,"[1508,1433]",True,test_person_weighted,2979,0,2979,2,"[0,1]",True,333421.0,"[1510,1469]","[174532.0,158889.0]","[0.5234583304590893,0.47654166954091076]",True,True,"[true,true]",0.6674855866740198,1e-12,0.5789107464736775,0.5777640712837043,0.5777640712837043,0.6259729360596207,0.6259729360596207,0.6259729360596207
2,audit,E_pca,SEX,histgb,False,histgb,,2941,"[1508,1433]",True,validation,3062,0,3062,2,"[0,1]",False,3062.0,"[1611,1451]","[1611.0,1451.0]","[0.5261267145656434,0.47387328543435664]",True,True,"[true,true]",0.692966725053112,1e-12,0.596995427824951,0.5958920430311765,0.5958920430311765,0.6320587997489691,0.6320587997489691,0.6320587997489691
2,audit,E_pca,SEX,histgb,False,histgb,,2941,"[1508,1433]",True,test,2979,0,2979,2,"[0,1]",False,2979.0,"[1510,1469]","[1510.0,1469.0]","[0.5068815038603558,0.4931184961396442]",True,True,"[true,true]",0.7052563467021884,1e-12,0.5837529372272575,0.5833136476135949,0.5833136476135949,0.6196304193959941,0.6196304193959941,0.6196304193959941
2,audit,E_pca,SEX,histgb,False,histgb,,2941,"[1508,1433]",True,test_person_weighted,2979,0,2979,2,"[0,1]",True,333421.0,"[1510,1469]","[174532.0,158889.0]","[0.5234583304590893,0.47654166954091076]",True,True,"[true,true]",0.7180186392455234,1e-12,0.5769462631327961,0.5754118116325381,0.5754118116325381,0.6041076814489952,0.6041076814489952,0.6041076814489952
2,audit,E_pca,RAC1P,logistic,False,logistic,,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation,3062,0,3062,9,"[0,1,2,3,4,5,6,7,8]",False,3062.0,"[1747,158,25,0,11,496,9,454,162]","[1747.0,158.0,25.0,0.0,11.0,496.0,9.0,454.0,162.0]","[0.5705421293272371,0.051600261267145654,0.008164598301763554,0.0,0.0035924232527759633,0.1619856303069889,0.002939255388634879,0.14826910516002612,0.052906596995427824]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2191779614833136,1e-12,0.5940561724363161,,0.16554990061091912,,,0.6360848265241423
2,audit,E_pca,RAC1P,logistic,False,logistic,,2941,"[1670,165,22,0,5,450,9,450,170]",False,test,2979,0,2979,9,"[0,1,2,3,4,5,6,7,8]",False,2979.0,"[1723,139,20,1,9,479,6,430,172]","[1723.0,139.0,20.0,1.0,9.0,479.0,6.0,430.0,172.0]","[0.5783820073850285,0.04665995300436388,0.00671366230278617,0.0003356831151393085,0.0030211480362537764,0.16079221215172876,0.002014098690835851,0.14434373950990265,0.057737495803961064]",True,True,"[true,true,true,true,true,true,true,true,true]",1.2030118762881248,1e-12,0.5928163813360188,0.14186128525373537,0.14186128525373537,0.622969402094077,0.622969402094077,0.622969402094077
2,audit,E_pca,RAC1P,logistic,False,logistic,,2941,"[1670,165,22,0,5,450,9,450,170]",False,test_person_weighted,2979,0,2979,9,"[0,1,2,3,4,5,6,7,8]",True,333421.0,"[1723,139,20,1,9,479,6,430,172]","[191893.0,17857.0,1978.0,79.0,811.0,50812.0,639.0,50846.0,18506.0]","[0.575527636231671,0.05355691453147822,0.005932439768340927,0.00023693768538874275,0.002432360289243929,0.15239591987307338,0.001916495961562109,0.15249789305412675,0.055503402605114854]",True,True,"[true,true,true,true,true,true,true,true,true]",1.1959352103129877,1e-12,0.5913694698294348,0.1427146567354297,0.1427146567354297,0.6329476901533825,0.6329476901533825,0.6329476901533825
2,audit,E_pca,RAC1P,mlp,True,mlp,,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation,3062,0,3062,9,"[0,1,2,3,4,5,6,7,8]",False,3062.0,"[1747,158,25,0,11,496,9,454,162]","[1747.0,158.0,25.0,0.0,11.0,496.0,9.0,454.0,162.0]","[0.5705421293272371,0.051600261267145654,0.008164598301763554,0.0,0.0035924232527759633,0.1619856303069889,0.002939255388634879,0.14826910516002612,0.052906596995427824]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2000586870726067,1e-12,0.5907903331156107,,0.16343956923576494,,,0.6176976798883764
2,audit,E_pca,RAC1P,mlp,True,mlp,,2941,"[1670,165,22,0,5,450,9,450,170]",False,test,2979,0,2979,9,"[0,1,2,3,4,5,6,7,8]",False,2979.0,"[1723,139,20,1,9,479,6,430,172]","[1723.0,139.0,20.0,1.0,9.0,479.0,6.0,430.0,172.0]","[0.5783820073850285,0.04665995300436388,0.00671366230278617,0.0003356831151393085,0.0030211480362537764,0.16079221215172876,0.002014098690835851,0.14434373950990265,0.057737495803961064]",True,True,"[true,true,true,true,true,true,true,true,true]",1.1824576984472785,1e-12,0.5887881839543471,0.14075271066700518,0.14075271066700518,0.5770549409800393,0.5770549409800393,0.5770549409800393
2,audit,E_pca,RAC1P,mlp,True,mlp,,2941,"[1670,165,22,0,5,450,9,450,170]",False,test_person_weighted,2979,0,2979,9,"[0,1,2,3,4,5,6,7,8]",True,333421.0,"[1723,139,20,1,9,479,6,430,172]","[191893.0,17857.0,1978.0,79.0,811.0,50812.0,639.0,50846.0,18506.0]","[0.575527636231671,0.05355691453147822,0.005932439768340927,0.00023693768538874275,0.002432360289243929,0.15239591987307338,0.001916495961562109,0.15249789305412675,0.055503402605114854]",True,True,"[true,true,true,true,true,true,true,true,true]",1.1886174925904516,1e-12,0.5857879377723658,0.14130899676457925,0.14130899676457925,0.5700881894004167,0.5700881894004167,0.5700881894004167
2,audit,E_pca,RAC1P,histgb,False,histgb,,2941,"[1670,165,22,0,5,450,9,450,170]",False,validation,3062,0,3062,9,"[0,1,2,3,4,5,6,7,8]",False,3062.0,"[1747,158,25,0,11,496,9,454,162]","[1747.0,158.0,25.0,0.0,11.0,496.0,9.0,454.0,162.0]","[0.5705421293272371,0.051600261267145654,0.008164598301763554,0.0,0.0035924232527759633,0.1619856303069889,0.002939255388634879,0.14826910516002612,0.052906596995427824]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4892038782919033,1e-12,0.5382103200522534,,0.17119875414279756,,,0.6168156227692296
2,audit,E_pca,RAC1P,histgb,False,histgb,,2941,"[1670,165,22,0,5,450,9,450,170]",False,test,2979,0,2979,9,"[0,1,2,3,4,5,6,7,8]",False,2979.0,"[1723,139,20,1,9,479,6,430,172]","[1723.0,139.0,20.0,1.0,9.0,479.0,6.0,430.0,172.0]","[0.5783820073850285,0.04665995300436388,0.00671366230278617,0.0003356831151393085,0.0030211480362537764,0.16079221215172876,0.002014098690835851,0.14434373950990265,0.057737495803961064]",True,True,"[true,true,true,true,true,true,true,true,true]",1.4334897118444885,1e-12,0.5417925478348439,0.15418760461501135,0.15418760461501135,0.6132351358711281,0.6132351358711281,0.6132351358711281
2,audit,E_pca,RAC1P,histgb,False,histgb,,2941,"[1670,165,22,0,5,450,9,450,170]",False,test_person_weighted,2979,0,2979,9,"[0,1,2,3,4,5,6,7,8]",True,333421.0,"[1723,139,20,1,9,479,6,430,172]","[191893.0,17857.0,1978.0,79.0,811.0,50812.0,639.0,50846.0,18506.0]","[0.575527636231671,0.05355691453147822,0.005932439768340927,0.00023693768538874275,0.002432360289243929,0.15239591987307338,0.001916495961562109,0.15249789305412675,0.055503402605114854]",True,True,"[true,true,true,true,true,true,true,true,true]",1.433650597201676,1e-12,0.5365648834356564,0.15953179206150972,0.15953179206150972,0.6149203482576733,0.6149203482576733,0.6149203482576733
2,transfer,F_covariates,same_residence,logistic,True,logistic,,2048,"[481,1567]",True,validation,3024,0,3024,2,"[0,1]",False,3024.0,"[737,2287]","[737.0,2287.0]","[0.24371693121693122,0.7562830687830688]",True,True,"[true,true]",0.5050510770277242,1e-12,0.7542989417989417,0.5639797000211804,0.5639797000211804,0.7200960060373096,0.7200960060373096,0.7200960060373096
2,transfer,F_covariates,same_residence,logistic,True,logistic,,2048,"[481,1567]",True,test,2979,0,2979,2,"[0,1]",False,2979.0,"[686,2293]","[686.0,2293.0]","[0.23027861698556562,0.7697213830144344]",True,True,"[true,true]",0.4977140595256951,1e-12,0.7797918764686136,0.5877601242976787,0.5877601242976787,0.7161894039280405,0.7161894039280405,0.7161894039280405
2,transfer,F_covariates,same_residence,logistic,True,logistic,,2048,"[481,1567]",True,test_person_weighted,2979,0,2979,2,"[0,1]",True,333421.0,"[686,2293]","[68689.0,264732.0]","[0.20601281862870066,0.7939871813712993]",True,True,"[true,true]",0.4739310932662166,1e-12,0.7978021780271789,0.5746726400203078,0.5746726400203078,0.7122193688153733,0.7122193688153733,0.7122193688153733
2,transfer,F_covariates,same_residence,mlp,False,mlp,,2048,"[481,1567]",True,validation,3024,0,3024,2,"[0,1]",False,3024.0,"[737,2287]","[737.0,2287.0]","[0.24371693121693122,0.7562830687830688]",True,True,"[true,true]",0.5070345225250176,1e-12,0.7576058201058201,0.527083052757044,0.527083052757044,0.7124158790259856,0.7124158790259855,0.7124158790259855
2,transfer,F_covariates,same_residence,mlp,False,mlp,,2048,"[481,1567]",True,test,2979,0,2979,2,"[0,1]",False,2979.0,"[686,2293]","[686.0,2293.0]","[0.23027861698556562,0.7697213830144344]",True,True,"[true,true]",0.4959731481468926,1e-12,0.7791205102383351,0.5418621002696762,0.5418621002696762,0.708115331360879,0.7081154902930582,0.7081154902930582
2,transfer,F_covariates,same_residence,mlp,False,mlp,,2048,"[481,1567]",True,test_person_weighted,2979,0,2979,2,"[0,1]",True,333421.0,"[686,2293]","[68689.0,264732.0]","[0.20601281862870066,0.7939871813712993]",True,True,"[true,true]",0.4709189311420206,1e-12,0.7979191472642695,0.5367811251222034,0.5367811251222034,0.7041615995111223,0.7041616339916503,0.7041616339916503
2,transfer,F_covariates,commute_over20,logistic,False,logistic,,2048,"[1033,1015]",True,validation,2072,952,2072,2,"[0,1]",False,2072.0,"[1030,1042]","[1030.0,1042.0]","[0.4971042471042471,0.502895752895753]",True,True,"[true,true]",0.6916727172826418,1e-12,0.5748069498069498,0.5745495033822187,0.5745495033822187,0.5992685835678214,0.5992685835678214,0.5992685835678214
2,transfer,F_covariates,commute_over20,logistic,False,logistic,,2048,"[1033,1015]",True,test,1955,1024,1955,2,"[0,1]",False,1955.0,"[938,1017]","[938.0,1017.0]","[0.47979539641943736,0.5202046035805626]",True,True,"[true,true]",0.7013291223401916,1e-12,0.5514066496163683,0.5489959599390322,0.5489959599390322,0.5675546624232399,0.5675546624232399,0.5675546624232399
2,transfer,F_covariates,commute_over20,logistic,False,logistic,,2048,"[1033,1015]",True,test_person_weighted,1955,1024,1955,2,"[0,1]",True,225743.0,"[938,1017]","[106764.0,118979.0]","[0.47294489751620206,0.5270551024837979]",True,True,"[true,true]",0.7116838007035158,1e-12,0.5451863402187443,0.5409003189249455,0.5409003189249455,0.5529376694882713,0.5529376694882713,0.5529376694882713
2,transfer,F_covariates,commute_over20,mlp,True,mlp,,2048,"[1033,1015]",True,validation,2072,952,2072,2,"[0,1]",False,2072.0,"[1030,1042]","[1030.0,1042.0]","[0.4971042471042471,0.502895752895753]",True,True,"[true,true]",0.6806767111504245,1e-12,0.569980694980695,0.56983489555187,0.56983489555187,0.5902204498443994,0.5902199839740603,0.5902199839740603
2,transfer,F_covariates,commute_over20,mlp,True,mlp,,2048,"[1033,1015]",True,test,1955,1024,1955,2,"[0,1]",False,1955.0,"[938,1017]","[938.0,1017.0]","[0.47979539641943736,0.5202046035805626]",True,True,"[true,true]",0.6886712386217289,1e-12,0.5421994884910486,0.5406018789323505,0.5406018789323505,0.5602418795193858,0.5602418795193858,0.5602418795193858
2,transfer,F_covariates,commute_over20,mlp,True,mlp,,2048,"[1033,1015]",True,test_person_weighted,1955,1024,1955,2,"[0,1]",True,225743.0,"[938,1017]","[106764.0,118979.0]","[0.47294489751620206,0.5270551024837979]",True,True,"[true,true]",0.6942652884203951,1e-12,0.5302268508879566,0.5275304334119997,0.5275304334119997,0.5416904205629758,0.5416904205629758,0.5416904205629758
2,audit,F_covariates,SEX,logistic,False,logistic,,2941,"[1508,1433]",True,validation,3062,0,3062,2,"[0,1]",False,3062.0,"[1611,1451]","[1611.0,1451.0]","[0.5261267145656434,0.47387328543435664]",True,True,"[true,true]",0.6698609047730969,1e-12,0.5862181580666231,0.5860606418399349,0.5860606418399349,0.6297782175523976,0.6297782175523976,0.6297782175523976
2,audit,F_covariates,SEX,logistic,False,logistic,,2941,"[1508,1433]",True,test,2979,0,2979,2,"[0,1]",False,2979.0,"[1510,1469]","[1510.0,1469.0]","[0.5068815038603558,0.4931184961396442]",True,True,"[true,true]",0.6728423564009426,1e-12,0.5924806982208795,0.5924959088265658,0.5924959088265658,0.637384308828369,0.637384308828369,0.637384308828369
2,audit,F_covariates,SEX,logistic,False,logistic,,2941,"[1508,1433]",True,test_person_weighted,2979,0,2979,2,"[0,1]",True,333421.0,"[1510,1469]","[174532.0,158889.0]","[0.5234583304590893,0.47654166954091076]",True,True,"[true,true]",0.6793734987362982,1e-12,0.5829086950132115,0.5821097186246511,0.5821097186246511,0.6271756912603048,0.6271756912603048,0.6271756912603048
2,audit,F_covariates,SEX,mlp,False,mlp,,2941,"[1508,1433]",True,validation,3062,0,3062,2,"[0,1]",False,3062.0,"[1611,1451]","[1611.0,1451.0]","[0.5261267145656434,0.47387328543435664]",True,True,"[true,true]",0.6673485614749648,1e-12,0.5963422599608099,0.5931494408060367,0.5931494408060367,0.6380644184258721,0.638065167069437,0.638065167069437
